COMPANY_CD,BU_STATE_TIN,INVOICE_SEQ,FINANCIAL_YEAR,SEQ_NO,PAY_RECV_DT,PAY_RECV_AMT,PAY_REMARK,ENT_BY,ENT_DT
K,S0416/23-24,null,null,1,03/04/2024 00:00:00,2679779.37,null,128,03/04/2024 00:00:00
S,D042/23-24,null,null,1,01/04/2024 00:00:00,11039.43,null,201,01/04/2024 00:00:00
K,S0326/23-24,null,null,1,01/04/2024 00:00:00,4123022.75,null,128,01/04/2024 00:00:00
C,L00105/23-24,null,null,1,28/03/2024 00:00:00,81421967.6,null,201,28/03/2024 00:00:00
C,L00106/23-24,null,null,1,28/03/2024 00:00:00,51483689.68,null,201,28/03/2024 00:00:00
S,S0411/23-24,null,null,1,28/03/2024 00:00:00,38541227.33,null,201,28/03/2024 00:00:00
S,SMH0195/23-24,null,null,1,28/03/2024 00:00:00,19128250.63,null,201,28/03/2024 00:00:00
S,S0415/23-24,null,null,1,28/03/2024 00:00:00,5846230.65,null,201,28/03/2024 00:00:00
L,S0408/23-24,null,null,1,26/03/2024 00:00:00,9034334.37,null,201,26/03/2024 00:00:00
L,SMH0194/23-24,null,null,1,26/03/2024 00:00:00,125212607.59,null,201,26/03/2024 00:00:00
L,SMH0193/23-24,null,null,1,26/03/2024 00:00:00,16425744.03,null,201,26/03/2024 00:00:00
L,DMH038/23-24,null,null,1,26/03/2024 00:00:00,16811900.33,null,201,26/03/2024 00:00:00
S,S0402/23-24,null,null,1,22/03/2024 00:00:00,9281843.74,null,201,22/03/2024 00:00:00
S,D043/23-24,null,null,1,22/03/2024 00:00:00,1871.25,null,201,22/03/2024 00:00:00
S,S0414/23-24,null,null,1,22/03/2024 00:00:00,68195075.31,null,201,22/03/2024 00:00:00
S,S0412/23-24,null,null,1,22/03/2024 00:00:00,26731.65,null,201,22/03/2024 00:00:00
S,DMH037/23-24,null,null,1,22/03/2024 00:00:00,153220.31,null,201,22/03/2024 00:00:00
S,S0409/23-24,null,null,1,22/03/2024 00:00:00,3140685.58,null,201,22/03/2024 00:00:00
S,S0413/23-24,null,null,1,22/03/2024 00:00:00,3622545,null,201,22/03/2024 00:00:00
S,S0401/23-24,null,null,1,22/03/2024 00:00:00,18654030.74,null,201,22/03/2024 00:00:00
S,SMH0187/23-24,null,null,1,21/03/2024 00:00:00,4144972.78,null,201,21/03/2024 00:00:00
S,D044/23-24,null,null,1,21/03/2024 00:00:00,11412.89,null,201,21/03/2024 00:00:00
S,S0410/23-24,null,null,1,21/03/2024 00:00:00,12337399.28,null,201,21/03/2024 00:00:00
S,S0403/23-24,null,null,1,21/03/2024 00:00:00,30197823.25,null,201,21/03/2024 00:00:00
S,SMH0191/23-24,null,null,1,21/03/2024 00:00:00,23160559.14,null,201,21/03/2024 00:00:00
S,SMH0188/23-24,null,null,1,21/03/2024 00:00:00,3307542.15,null,201,21/03/2024 00:00:00
K,S0405/23-24,null,null,2,20/03/2024 00:00:00,26320740,null,128,20/03/2024 00:00:00
K,S0393/23-24,null,null,1,20/03/2024 00:00:00,2722562.5,null,128,20/03/2024 00:00:00
K,S0407/23-24,null,null,1,20/03/2024 00:00:00,3568599,null,128,20/03/2024 00:00:00
K,S0406/23-24,null,null,1,20/03/2024 00:00:00,2684085,null,128,20/03/2024 00:00:00
K,S0405/23-24,null,null,1,20/03/2024 00:00:00,23139176,null,128,20/03/2024 00:00:00
K,S0399/23-24,null,null,1,20/03/2024 00:00:00,11895330,null,128,20/03/2024 00:00:00
K,S0394/23-24,null,null,1,20/03/2024 00:00:00,67102125,null,128,20/03/2024 00:00:00
K,S0397/23-24,null,null,1,20/03/2024 00:00:00,1280415,null,128,20/03/2024 00:00:00
K,SMH0190/23-24,null,null,1,20/03/2024 00:00:00,2065744.05,null,128,20/03/2024 00:00:00
K,SMH0189/23-24,null,null,1,20/03/2024 00:00:00,2754325.5,null,128,20/03/2024 00:00:00
K,S0400/23-24,null,null,1,20/03/2024 00:00:00,4481452.5,null,128,20/03/2024 00:00:00
K,S0404/23-24,null,null,1,20/03/2024 00:00:00,83267310,null,128,20/03/2024 00:00:00
K,S0395/23-24,null,null,1,20/03/2024 00:00:00,12955620,null,128,20/03/2024 00:00:00
K,S0396/23-24,null,null,1,20/03/2024 00:00:00,29170312.5,null,128,20/03/2024 00:00:00
K,S0398/23-24,null,null,1,20/03/2024 00:00:00,12804150,null,128,20/03/2024 00:00:00
S,SMH0192/23-24,null,null,1,20/03/2024 00:00:00,8722748.83,null,201,20/03/2024 00:00:00
S,D028/23-24,null,null,1,13/03/2024 00:00:00,20974.22,null,201,13/03/2024 00:00:00
S,D025/23-24,null,null,1,13/03/2024 00:00:00,8947.96,null,201,13/03/2024 00:00:00
C,L00104/23-24,null,null,1,13/03/2024 00:00:00,50608910.88,null,201,13/03/2024 00:00:00
S,S0385/23-24,null,null,1,12/03/2024 00:00:00,7198000.57,null,201,12/03/2024 00:00:00
S,SMH0182/23-24,null,null,1,11/03/2024 00:00:00,30198172.9,null,201,11/03/2024 00:00:00
S,S0391/23-24,null,null,1,11/03/2024 00:00:00,11417374.98,null,201,11/03/2024 00:00:00
S,S0388/23-24,null,null,1,07/03/2024 00:00:00,17857867.78,null,201,07/03/2024 00:00:00
S,S0389/23-24,null,null,1,07/03/2024 00:00:00,21792364.76,null,201,07/03/2024 00:00:00
S,DMH036/23-24,null,null,1,07/03/2024 00:00:00,49246.54,null,201,07/03/2024 00:00:00
S,S0387/23-24,null,null,1,07/03/2024 00:00:00,58978671.6,null,201,07/03/2024 00:00:00
S,SMH0185/23-24,null,null,1,07/03/2024 00:00:00,232115267.99,null,201,07/03/2024 00:00:00
K,S0380/23-24,null,null,1,06/03/2024 00:00:00,3903249,null,128,06/03/2024 00:00:00
K,S0382/23-24,null,null,1,06/03/2024 00:00:00,1301083,null,128,06/03/2024 00:00:00
K,S0381/23-24,null,null,1,06/03/2024 00:00:00,13010830,null,128,06/03/2024 00:00:00
K,S0383/23-24,null,null,1,06/03/2024 00:00:00,42321692,null,128,06/03/2024 00:00:00
K,S0378/23-24,null,null,1,06/03/2024 00:00:00,1024332,null,128,06/03/2024 00:00:00
K,S0379/23-24,null,null,1,06/03/2024 00:00:00,34144400,null,128,06/03/2024 00:00:00
S,SMH0183/23-24,null,null,1,06/03/2024 00:00:00,3402236.5,null,201,06/03/2024 00:00:00
S,SMH0184/23-24,null,null,1,06/03/2024 00:00:00,2762593.96,null,201,06/03/2024 00:00:00
S,S0386/23-24,null,null,1,06/03/2024 00:00:00,8206278.61,null,201,06/03/2024 00:00:00
S,S0392/23-24,null,null,1,06/03/2024 00:00:00,5866085.16,null,201,06/03/2024 00:00:00
S,D041/23-24,null,null,1,06/03/2024 00:00:00,3107.29,null,201,06/03/2024 00:00:00
S,SMH0186/23-24,null,null,1,06/03/2024 00:00:00,21133615.26,null,201,06/03/2024 00:00:00
S,S0390/23-24,null,null,1,06/03/2024 00:00:00,28167243.64,null,201,06/03/2024 00:00:00
S,D039/23-24,null,null,1,06/03/2024 00:00:00,5823.02,null,201,06/03/2024 00:00:00
S,S0384/23-24,null,null,1,06/03/2024 00:00:00,36414000,null,201,06/03/2024 00:00:00
S,D037/23-24,null,null,1,06/03/2024 00:00:00,18949.43,null,201,06/03/2024 00:00:00
L,SMH0180/23-24,null,null,1,01/03/2024 00:00:00,8598908.27,null,201,01/03/2024 00:00:00
L,SMH0172/23-24,null,null,1,29/02/2024 00:00:00,5619418.9,null,201,29/02/2024 00:00:00
L,SMH0181/23-24,null,null,1,29/02/2024 00:00:00,9046601.49,null,201,29/02/2024 00:00:00
C,L00103/23-24,null,null,1,28/02/2024 00:00:00,2064924,null,201,28/02/2024 00:00:00
K,S0377/23-24,null,null,1,28/02/2024 00:00:00,115237350,null,128,28/02/2024 00:00:00
C,L00101/23-24,null,null,1,27/02/2024 00:00:00,50895772.4,null,201,27/02/2024 00:00:00
C,L00102/23-24,null,null,1,27/02/2024 00:00:00,89212549.52,null,201,27/02/2024 00:00:00
K,S0376/23-24,null,null,1,26/02/2024 00:00:00,4268050,null,128,26/02/2024 00:00:00
K,SMH0046/23-24,null,null,1,26/02/2024 00:00:00,3295465.6,null,128,26/02/2024 00:00:00
S,DMH035/23-24,null,null,1,26/02/2024 00:00:00,4750.83,null,201,26/02/2024 00:00:00
S,SMH0178/23-24,null,null,1,26/02/2024 00:00:00,235234944.72,null,201,26/02/2024 00:00:00
K,S0062/23-24,null,null,1,26/02/2024 00:00:00,16865520,null,128,26/02/2024 00:00:00
S,SMH0175/23-24,null,null,1,23/02/2024 00:00:00,31364791.75,null,201,23/02/2024 00:00:00
K,S0362/23-24,null,null,1,23/02/2024 00:00:00,13940175,null,128,23/02/2024 00:00:00
K,S0361/23-24,null,null,1,23/02/2024 00:00:00,4182052.5,null,128,23/02/2024 00:00:00
K,S0363/23-24,null,null,1,23/02/2024 00:00:00,1394017.5,null,128,23/02/2024 00:00:00
S,D040/23-24,null,null,1,23/02/2024 00:00:00,2331.49,null,201,23/02/2024 00:00:00
K,S0374/23-24,null,null,1,23/02/2024 00:00:00,4268050,null,128,23/02/2024 00:00:00
K,S0375/23-24,null,null,1,23/02/2024 00:00:00,4268050,null,128,23/02/2024 00:00:00
S,S0365/23-24,null,null,1,23/02/2024 00:00:00,8802699.94,null,201,23/02/2024 00:00:00
K,S0373/23-24,null,null,1,23/02/2024 00:00:00,4268050,null,128,23/02/2024 00:00:00
S,S0364/23-24,null,null,1,22/02/2024 00:00:00,7731405.89,null,201,22/02/2024 00:00:00
S,S0366/23-24,null,null,1,21/02/2024 00:00:00,6279556.26,null,201,21/02/2024 00:00:00
S,S0371/23-24,null,null,1,21/02/2024 00:00:00,63275267.39,null,201,21/02/2024 00:00:00
S,SMH0179/23-24,null,null,1,21/02/2024 00:00:00,17937076.19,null,201,21/02/2024 00:00:00
S,S0370/23-24,null,null,1,21/02/2024 00:00:00,22660013.46,null,201,21/02/2024 00:00:00
S,D036/23-24,null,null,1,21/02/2024 00:00:00,25403.67,null,201,21/02/2024 00:00:00
S,D034/23-24,null,null,1,21/02/2024 00:00:00,53987.02,null,201,21/02/2024 00:00:00
S,S0368/23-24,null,null,1,21/02/2024 00:00:00,19287599.89,null,201,21/02/2024 00:00:00
L,SMH0174/23-24,null,null,1,21/02/2024 00:00:00,52204775.69,null,201,21/02/2024 00:00:00
S,S0369/23-24,null,null,1,21/02/2024 00:00:00,12091839.9,null,201,21/02/2024 00:00:00
S,D032/23-24,null,null,1,21/02/2024 00:00:00,1063739.79,null,201,21/02/2024 00:00:00
S,S0367/23-24,null,null,1,21/02/2024 00:00:00,22187653.44,null,201,21/02/2024 00:00:00
L,SMH0173/23-24,null,null,1,20/02/2024 00:00:00,5619388.29,null,201,20/02/2024 00:00:00
L,SMH0170/23-24,null,null,1,20/02/2024 00:00:00,53735738.73,null,201,20/02/2024 00:00:00
S,SMH0177/23-24,null,null,1,19/02/2024 00:00:00,2733182.01,null,201,19/02/2024 00:00:00
S,SMH0176/23-24,null,null,1,19/02/2024 00:00:00,3151850.93,null,201,19/02/2024 00:00:00
C,L00100/23-24,null,null,1,16/02/2024 00:00:00,2669248,null,201,16/02/2024 00:00:00
L,SMH0169/23-24,null,null,1,14/02/2024 00:00:00,7816654.36,null,201,14/02/2024 00:00:00
L,SMH0168/23-24,null,null,1,14/02/2024 00:00:00,12077230.08,null,201,14/02/2024 00:00:00
L,SMH0165/23-24,null,null,1,13/02/2024 00:00:00,33122017.24,null,201,13/02/2024 00:00:00
L,SMH0166/23-24,null,null,1,13/02/2024 00:00:00,33134055.79,null,201,13/02/2024 00:00:00
L,SMH0167/23-24,null,null,1,13/02/2024 00:00:00,4492330.55,null,201,13/02/2024 00:00:00
C,L00099/23-24,null,null,1,12/02/2024 00:00:00,110325867.76,null,128,12/02/2024 00:00:00
K,S0339/23-24,null,null,1,12/02/2024 00:00:00,119397840,null,128,12/02/2024 00:00:00
K,S0337/23-24,null,null,1,12/02/2024 00:00:00,14876704,null,128,12/02/2024 00:00:00
K,S0343/23-24,null,null,1,12/02/2024 00:00:00,5890032.5,null,128,12/02/2024 00:00:00
K,S0338/23-24,null,null,1,12/02/2024 00:00:00,4945560,null,128,12/02/2024 00:00:00
K,S0336/23-24,null,null,1,12/02/2024 00:00:00,8567320,null,128,12/02/2024 00:00:00
K,S0341/23-24,null,null,1,12/02/2024 00:00:00,26021660,null,128,12/02/2024 00:00:00
K,S0313/23-24,null,null,1,12/02/2024 00:00:00,14733647.5,null,128,12/02/2024 00:00:00
K,S0335/23-24,null,null,1,12/02/2024 00:00:00,16485200,null,128,12/02/2024 00:00:00
K,S0340/23-24,null,null,1,12/02/2024 00:00:00,13964731.52,null,128,12/02/2024 00:00:00
K,S0342/23-24,null,null,1,12/02/2024 00:00:00,14677495,null,128,12/02/2024 00:00:00
S,S0346/23-24,null,null,1,08/02/2024 00:00:00,240387005.62,null,201,08/02/2024 00:00:00
S,SMH0156/23-24,null,null,1,08/02/2024 00:00:00,33811625.64,null,201,08/02/2024 00:00:00
S,S0345/23-24,null,null,1,08/02/2024 00:00:00,166163206.2,null,201,08/02/2024 00:00:00
L,SMH0163/23-24,null,null,1,07/02/2024 00:00:00,14728600.94,null,201,07/02/2024 00:00:00
L,S0359/23-24,null,null,1,07/02/2024 00:00:00,123558963.38,null,201,07/02/2024 00:00:00
L,S0347/23-24,null,null,1,07/02/2024 00:00:00,91761104.28,null,201,07/02/2024 00:00:00
L,SMH0158/23-24,null,null,1,07/02/2024 00:00:00,468458444.97,null,201,07/02/2024 00:00:00
S,S0352/23-24,null,null,1,06/02/2024 00:00:00,20617351.85,null,201,06/02/2024 00:00:00
S,S0350/23-24,null,null,1,06/02/2024 00:00:00,22687963.91,null,201,06/02/2024 00:00:00
S,SMH0161/23-24,null,null,1,06/02/2024 00:00:00,19897560.76,null,201,06/02/2024 00:00:00
S,SMH0160/23-24,null,null,1,06/02/2024 00:00:00,2590079.44,null,201,06/02/2024 00:00:00
S,S0344/23-24,null,null,1,06/02/2024 00:00:00,254160000,null,201,06/02/2024 00:00:00
S,SMH0159/23-24,null,null,1,06/02/2024 00:00:00,9706741.81,null,201,06/02/2024 00:00:00
S,S0353/23-24,null,null,1,06/02/2024 00:00:00,73292971.22,null,201,06/02/2024 00:00:00
L,S0357/23-24,null,null,1,06/02/2024 00:00:00,47900692.35,null,201,06/02/2024 00:00:00
L,S0360/23-24,null,null,1,06/02/2024 00:00:00,130166638.84,null,201,06/02/2024 00:00:00
L,S0356/23-24,null,null,1,06/02/2024 00:00:00,65940133.84,null,201,06/02/2024 00:00:00
S,SMH0164/23-24,null,null,1,06/02/2024 00:00:00,2473169.34,null,201,06/02/2024 00:00:00
S,SMH0162/23-24,null,null,1,06/02/2024 00:00:00,3155862.79,null,201,06/02/2024 00:00:00
S,S0348/23-24,null,null,1,06/02/2024 00:00:00,7781846.91,null,201,06/02/2024 00:00:00
S,S0349/23-24,null,null,1,06/02/2024 00:00:00,6267655.88,null,201,06/02/2024 00:00:00
S,SMH0157/23-24,null,null,1,06/02/2024 00:00:00,33749584.62,null,201,06/02/2024 00:00:00
S,S0358/23-24,null,null,1,06/02/2024 00:00:00,11992027.09,null,201,06/02/2024 00:00:00
S,D033/23-24,null,null,1,06/02/2024 00:00:00,60032.16,null,201,06/02/2024 00:00:00
S,S0355/23-24,null,null,1,06/02/2024 00:00:00,6703206.78,null,201,06/02/2024 00:00:00
S,S0354/23-24,null,null,1,06/02/2024 00:00:00,31256513.61,null,201,06/02/2024 00:00:00
S,D035/23-24,null,null,1,06/02/2024 00:00:00,61133.38,null,201,06/02/2024 00:00:00
S,S0351/23-24,null,null,1,06/02/2024 00:00:00,22228176.03,null,201,06/02/2024 00:00:00
K,S0334/23-24,null,null,1,02/02/2024 00:00:00,8417962.5,null,128,02/02/2024 00:00:00
B,L00098/23-24,null,null,1,02/02/2024 00:00:00,6161908.2,null,128,02/02/2024 00:00:00
C,L00097/23-24,null,null,1,02/02/2024 00:00:00,62301032.94,null,128,02/02/2024 00:00:00
K,S0333/23-24,null,null,1,02/02/2024 00:00:00,39283825,null,128,02/02/2024 00:00:00
K,S0332/23-24,null,null,1,02/02/2024 00:00:00,39283825,null,128,02/02/2024 00:00:00
L,S0327/23-24,null,null,1,31/01/2024 00:00:00,45483688.11,null,201,31/01/2024 00:00:00
S,D030/23-24,null,null,1,30/01/2024 00:00:00,98607.26,null,128,30/01/2024 00:00:00
K,S0330/23-24,null,null,1,30/01/2024 00:00:00,8387140,null,128,30/01/2024 00:00:00
K,S0329/23-24,null,null,1,30/01/2024 00:00:00,8387140,null,128,30/01/2024 00:00:00
K,S0331/23-24,null,null,1,30/01/2024 00:00:00,6290355,null,128,30/01/2024 00:00:00
L,S0328/23-24,null,null,1,29/01/2024 00:00:00,43309961.39,null,201,29/01/2024 00:00:00
C,L00091/23-24,null,null,1,25/01/2024 00:00:00,11460389.12,null,0,25/01/2024 00:00:00
C,L00090/23-24,null,null,1,25/01/2024 00:00:00,1801444,null,0,25/01/2024 00:00:00
C,L00092/23-24,null,null,1,25/01/2024 00:00:00,52636092.08,null,0,25/01/2024 00:00:00
B,L00095/23-24,null,null,1,24/01/2024 00:00:00,15912154.52,null,201,24/01/2024 00:00:00
S,SMH0148/23-24,null,null,1,24/01/2024 00:00:00,31601412.99,null,201,24/01/2024 00:00:00
S,SMH0154/23-24,null,null,1,24/01/2024 00:00:00,17324931.97,null,201,24/01/2024 00:00:00
E,L00096/23-24,null,null,1,24/01/2024 00:00:00,696000,null,201,24/01/2024 00:00:00
L,SMH0155/23-24,null,null,1,23/01/2024 00:00:00,454522191.98,null,201,23/01/2024 00:00:00
L,SMH0151/23-24,null,null,1,23/01/2024 00:00:00,13764505.37,null,201,23/01/2024 00:00:00
S,D031/23-24,null,null,1,23/01/2024 00:00:00,20206.25,null,128,23/01/2024 00:00:00
E,L00094/23-24,null,null,1,23/01/2024 00:00:00,22006059.2,null,201,23/01/2024 00:00:00
S,S0324/23-24,null,null,1,23/01/2024 00:00:00,5857897.2,null,128,23/01/2024 00:00:00
L,SMH0153/23-24,null,null,1,23/01/2024 00:00:00,40030962.77,null,201,23/01/2024 00:00:00
S,S0320/23-24,null,null,1,22/01/2024 00:00:00,22614595.99,null,201,22/01/2024 00:00:00
S,D026/23-24,null,null,1,22/01/2024 00:00:00,34308.71,null,201,22/01/2024 00:00:00
S,S0325/23-24,null,null,1,22/01/2024 00:00:00,6267517.54,null,201,22/01/2024 00:00:00
S,S0321/23-24,null,null,1,22/01/2024 00:00:00,7556021.65,null,201,22/01/2024 00:00:00
S,S0322/23-24,null,null,1,22/01/2024 00:00:00,68793674.58,null,201,22/01/2024 00:00:00
S,SMH0152/23-24,null,null,1,22/01/2024 00:00:00,28298554.17,null,128,22/01/2024 00:00:00
S,SMH0147/23-24,null,null,1,22/01/2024 00:00:00,3423668.22,null,201,22/01/2024 00:00:00
C,L00093/23-24,null,null,1,22/01/2024 00:00:00,91538237.42,null,201,22/01/2024 00:00:00
S,S0318/23-24,null,null,1,22/01/2024 00:00:00,22708754.58,null,201,22/01/2024 00:00:00
S,S0319/23-24,null,null,1,22/01/2024 00:00:00,19414343.94,null,201,22/01/2024 00:00:00
S,SMH0146/23-24,null,null,1,22/01/2024 00:00:00,11805496.79,null,201,22/01/2024 00:00:00
S,S0323/23-24,null,null,1,19/01/2024 00:00:00,29465744.31,null,128,19/01/2024 00:00:00
S,D027/23-24,null,null,1,19/01/2024 00:00:00,5917.98,null,128,19/01/2024 00:00:00
L,S0311/23-24,null,null,1,19/01/2024 00:00:00,121043859.64,null,201,19/01/2024 00:00:00
L,S0312/23-24,null,null,1,19/01/2024 00:00:00,114545654.43,null,201,19/01/2024 00:00:00
K,S0317/23-24,null,null,1,19/01/2024 00:00:00,4636462.5,null,128,19/01/2024 00:00:00
K,S0316/23-24,null,null,1,19/01/2024 00:00:00,13946910,null,128,19/01/2024 00:00:00
K,S0315/23-24,null,null,1,19/01/2024 00:00:00,14275296.94,null,128,19/01/2024 00:00:00
K,S0314/23-24,null,null,1,19/01/2024 00:00:00,8031862.5,null,128,19/01/2024 00:00:00
K,S0310/23-24,null,null,1,19/01/2024 00:00:00,4123022.75,null,128,19/01/2024 00:00:00
L,S0284/23-24,null,null,1,19/01/2024 00:00:00,171192768.62,null,201,19/01/2024 00:00:00
S,SMH0149/23-24,null,null,1,18/01/2024 00:00:00,2300562.56,null,201,18/01/2024 00:00:00
S,SMH0150/23-24,null,null,1,18/01/2024 00:00:00,2936422.95,null,201,18/01/2024 00:00:00
K,S0309/23-24,null,null,1,17/01/2024 00:00:00,2010160,null,128,17/01/2024 00:00:00
K,S0298/23-24,null,null,1,16/01/2024 00:00:00,14015220,null,128,16/01/2024 00:00:00
K,S0308/23-24,null,null,1,16/01/2024 00:00:00,11223950,null,128,16/01/2024 00:00:00
K,S0296/23-24,null,null,1,16/01/2024 00:00:00,4671740,null,128,16/01/2024 00:00:00
K,S0295/23-24,null,null,1,16/01/2024 00:00:00,14015220,null,128,16/01/2024 00:00:00
K,S0294/23-24,null,null,1,16/01/2024 00:00:00,14015220,null,128,16/01/2024 00:00:00
K,S0250/23-24,null,null,1,16/01/2024 00:00:00,75932475.15,null,128,16/01/2024 00:00:00
L,S0285/23-24,null,null,1,16/01/2024 00:00:00,158083811.13,null,128,16/01/2024 00:00:00
K,S0288/23-24,null,null,1,16/01/2024 00:00:00,4671740,null,128,16/01/2024 00:00:00
K,S0287/23-24,null,null,1,16/01/2024 00:00:00,14015220,null,128,16/01/2024 00:00:00
K,S0286/23-24,null,null,1,16/01/2024 00:00:00,14015220,null,128,16/01/2024 00:00:00
K,S0293/23-24,null,null,1,16/01/2024 00:00:00,14015220,null,128,16/01/2024 00:00:00
K,S0292/23-24,null,null,1,16/01/2024 00:00:00,14015220,null,128,16/01/2024 00:00:00
K,S0291/23-24,null,null,1,16/01/2024 00:00:00,4671740,null,128,16/01/2024 00:00:00
K,S0290/23-24,null,null,1,16/01/2024 00:00:00,14015220,null,128,16/01/2024 00:00:00
K,S0289/23-24,null,null,1,16/01/2024 00:00:00,14015220,null,128,16/01/2024 00:00:00
K,S0301/23-24,null,null,1,16/01/2024 00:00:00,6802680,null,128,16/01/2024 00:00:00
K,S0299/23-24,null,null,1,16/01/2024 00:00:00,6802680,null,128,16/01/2024 00:00:00
K,S0300/23-24,null,null,1,16/01/2024 00:00:00,13605360,null,128,16/01/2024 00:00:00
K,S0304/23-24,null,null,1,16/01/2024 00:00:00,6802680,null,128,16/01/2024 00:00:00
K,S0302/23-24,null,null,1,16/01/2024 00:00:00,6802680,null,128,16/01/2024 00:00:00
K,S0303/23-24,null,null,1,16/01/2024 00:00:00,13605360,null,128,16/01/2024 00:00:00
K,S0305/23-24,null,null,1,16/01/2024 00:00:00,2010160,null,128,16/01/2024 00:00:00
K,S0306/23-24,null,null,1,16/01/2024 00:00:00,2010160,null,128,16/01/2024 00:00:00
K,S0307/23-24,null,null,1,16/01/2024 00:00:00,6734370,null,128,16/01/2024 00:00:00
K,S0297/23-24,null,null,1,16/01/2024 00:00:00,14015220,null,128,16/01/2024 00:00:00
S,SMH0140/23-24,null,null,1,12/01/2024 00:00:00,37189885.49,null,128,12/01/2024 00:00:00
K,S0277/23-24,null,null,1,11/01/2024 00:00:00,9297940,null,128,11/01/2024 00:00:00
K,S0276/23-24,null,null,1,11/01/2024 00:00:00,9297940,null,128,11/01/2024 00:00:00
K,S0275/23-24,null,null,1,11/01/2024 00:00:00,4648970,null,128,11/01/2024 00:00:00
K,S0274/23-24,null,null,1,11/01/2024 00:00:00,13946910,null,128,11/01/2024 00:00:00
K,S0273/23-24,null,null,1,11/01/2024 00:00:00,13946910,null,128,11/01/2024 00:00:00
K,S0282/23-24,null,null,1,11/01/2024 00:00:00,4648970,null,128,11/01/2024 00:00:00
K,S0281/23-24,null,null,1,11/01/2024 00:00:00,10460182.5,null,128,11/01/2024 00:00:00
K,S0280/23-24,null,null,1,11/01/2024 00:00:00,10460182.5,null,128,11/01/2024 00:00:00
K,S0272/23-24,null,null,1,11/01/2024 00:00:00,1231552.25,null,128,11/01/2024 00:00:00
K,S0278/23-24,null,null,1,11/01/2024 00:00:00,1231552.25,null,128,11/01/2024 00:00:00
K,S0279/23-24,null,null,1,11/01/2024 00:00:00,1231552.25,null,128,11/01/2024 00:00:00
K,S0283/23-24,null,null,1,11/01/2024 00:00:00,1231552.25,null,128,11/01/2024 00:00:00
C,L00088/23-24,null,null,1,11/01/2024 00:00:00,109862224.72,null,201,11/01/2024 00:00:00
S,SMH0142/23-24,null,null,1,09/01/2024 00:00:00,2526294.97,null,201,09/01/2024 00:00:00
S,SMH0143/23-24,null,null,1,09/01/2024 00:00:00,33934598.18,null,201,09/01/2024 00:00:00
K,S0269/23-24,null,null,1,09/01/2024 00:00:00,13946910,null,128,09/01/2024 00:00:00
K,S0270/23-24,null,null,1,09/01/2024 00:00:00,13946910,null,128,09/01/2024 00:00:00
K,S0271/23-24,null,null,1,09/01/2024 00:00:00,4648970,null,128,09/01/2024 00:00:00
S,SMH0141/23-24,null,null,1,09/01/2024 00:00:00,1979906.1,null,201,09/01/2024 00:00:00
S,S0257/23-24,null,null,1,08/01/2024 00:00:00,6708656.99,null,201,08/01/2024 00:00:00
S,D024/23-24,null,null,1,08/01/2024 00:00:00,32298.3,null,201,08/01/2024 00:00:00
S,S0262/23-24,null,null,1,08/01/2024 00:00:00,24215401.75,null,201,08/01/2024 00:00:00
S,SMH0144/23-24,null,null,1,08/01/2024 00:00:00,452039535.36,null,201,08/01/2024 00:00:00
L,S0261/23-24,null,null,1,08/01/2024 00:00:00,216154974.28,null,201,08/01/2024 00:00:00
L,S0258/23-24,null,null,1,08/01/2024 00:00:00,237777902.26,null,201,08/01/2024 00:00:00
L,S0259/23-24,null,null,1,08/01/2024 00:00:00,211335898.31,null,201,08/01/2024 00:00:00
S,SMH0145/23-24,null,null,1,08/01/2024 00:00:00,3691607.47,null,201,08/01/2024 00:00:00
S,S0249/23-24,null,null,1,08/01/2024 00:00:00,243524737.64,null,201,08/01/2024 00:00:00
S,S0268/23-24,null,null,1,08/01/2024 00:00:00,455825.67,null,201,08/01/2024 00:00:00
C,L00089/23-24,null,null,1,08/01/2024 00:00:00,43664465.62,null,201,08/01/2024 00:00:00
S,S0256/23-24,null,null,1,08/01/2024 00:00:00,76066659.69,null,201,08/01/2024 00:00:00
