COMPANY_CD,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,BU_UNIT,BU_CONTACT_PERSON_CD,TRANS_BU_UNIT,INVOICE_TYPE,INVOICE_SEQ,INVOICE_NO,INVOICE_DT,FREQ,PERIOD_START_DT,PERIOD_END_DT,DUE_DT,ALLOC_QTY,NEG_IMB_QTY,POS_IMB_QTY,UNAUTH_OVERRUN_QTY,RATE_UNIT,TRANSPORT_RATE,POSITIVE_IMB_RATE,NEGETIVE_IMB_RATE,UNAUTH_OVERRUN_RATE,SALE_AMT,EXCHG_RATE_CD,EXCHG_RATE_DT,EXCHG_RATE_VALUE,INVOICE_RAISED_IN,GROSS_AMT,TAX_AMT,TAX_STRUCT_CD,TAX_EFF_DT,INVOICE_AMT,ADJUST_SIGN,ADJUST_AMT,NET_PAYABLE_AMT,INV_STATUS,CHECKED_FLAG,CHECKED_BY,CHECKED_DT,AUTHORIZED_FLAG,AUTHORIZED_BY,AUTHORIZED_DT,APPROVED_FLAG,APPROVED_BY,APPROVED_DT,ENT_BY,ENT_DT,FINANCIAL_YEAR,PDF_INV_DTL,PRINT_BY_ORI,PRINT_DT_ORI,NEG_IMB_AMT,POS_IMB_AMT,UNAUTH_OVERRUN_AMT,DEFICIENCY_QTY,SIP_PAY_RATE,DEFICIENCY_AMT,TRANSMISSION_AMT,SIP_PAY_FREQ,TDS_AMT,TDS_FACTOR,TDS_STRUCT_CD,TDS_EFF_DT,TCS_TDS,SAP_APPROVAL,SAP_APPROVED_BY,SAP_APPROVED_DT,SYS_INV_NO,INV_COMPONENT,PARKING_QTY,PARKING_RATE,PARKING_AMT
Gail,16-1-59-16-1603-371,R,null,null,null,R,null,null,1,PC/PC,2023-2024,UPG2A23109006389,15/08/202300:00:00,1,01/08/2023 00:00:00,15/08/2023 00:00:00,21/08/202300:00:00,,null,null,null,1,null,null,null,null,105645,null,null,null,1,105645,null,null,null,null,null,null,null,null,Y,6,17/08/202300:00:00,Y,6,17/08/202300:00:00,Y,6,17/08/202300:00:00,113,17/08/202300:00:00,2023-2024,O,113,17/08/202300:00:00,null,null,null,null,null,null,null,null,1886.52,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
Gail,16-1-48-16-1603-1001,R,null,null,null,R,null,null,1,PC/PC,2023-2024,UPG2A23109003121,15/06/202300:00:00,1,01/06/2023 00:00:00,15/06/2023 00:00:00,21/06/202300:00:00,,null,null,null,1,null,null,null,null,123454,null,null,null,1,123454,null,null,null,null,null,null,null,null,Y,6,17/06/202300:00:00,Y,6,17/06/202300:00:00,Y,6,20/06/202300:00:00,113,17/06/202300:00:00,2023-2024,O,113,17/06/202300:00:00,null,null,null,null,null,null,null,null,null,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
Gail,16-1-10-16-1604-782,R,null,null,null,R,null,null,1,PC/PC,2023-2024,UPG2A23109002905,15/06/202300:00:00,1,01/06/2023 00:00:00,15/06/2023 00:00:00,21/06/202300:00:00,,null,null,null,1,null,null,null,null,30870,null,null,null,1,30870,null,null,null,null,null,null,null,null,Y,6,17/06/202300:00:00,Y,6,17/06/202300:00:00,Y,6,20/06/202300:00:00,113,17/06/202300:00:00,2023-2024,O,113,17/06/202300:00:00,null,null,null,null,null,null,null,null,null,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
Gail,16-1-43-16-1604-1141,R,null,null,null,R,null,null,1,PC/PC,2023-2024,UPG2A23109002906,15/06/202300:00:00,1,01/06/2023 00:00:00,15/06/2023 00:00:00,21/06/202300:00:00,,null,null,null,1,null,null,null,null,206097,null,null,null,1,206097,null,null,null,null,null,null,null,null,Y,6,17/06/202300:00:00,Y,6,17/06/202300:00:00,Y,6,20/06/202300:00:00,113,17/06/202300:00:00,2023-2024,O,113,17/06/202300:00:00,null,null,null,null,null,null,null,null,null,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
Gail,16-1-43-16-1604-1141,R,null,null,null,R,null,null,1,PC/PC,2023-2024,UPG2A23109003061,15/06/202300:00:00,1,01/06/2023 00:00:00,15/06/2023 00:00:00,21/06/202300:00:00,,null,null,null,1,null,null,null,null,4138,null,null,null,1,4138,null,null,null,null,null,null,null,null,Y,6,17/06/202300:00:00,Y,6,17/06/202300:00:00,Y,6,20/06/202300:00:00,113,17/06/202300:00:00,2023-2024,O,113,17/06/202300:00:00,null,null,null,null,null,null,null,null,null,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
Gail,16-1-48-16-1603-1001,R,null,null,null,R,null,null,1,PC/PC,2023-2024,UPG2A23109004636,15/07/202300:00:00,1,01/07/2023 00:00:00,15/07/2023 00:00:00,20/07/202300:00:00,,null,null,null,1,null,null,null,null,93452,null,null,null,1,93452,null,null,null,null,null,null,null,null,Y,6,18/07/202300:00:00,Y,6,18/07/202300:00:00,Y,6,19/07/202300:00:00,113,17/07/202300:00:00,2023-2024,O,113,17/07/202300:00:00,null,null,null,null,null,null,null,null,1668.78,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
Gail,16-1-53-16-1601-1201,R,null,null,null,R,null,null,1,PC/PC,2023-2024,UPG2A23109002590,31/05/202300:00:00,2,16/05/2023 00:00:00,31/05/2023 00:00:00,06/06/202300:00:00,,null,null,null,1,null,null,null,null,4296499,null,null,null,1,4296499,null,null,null,null,null,null,null,null,Y,6,08/06/202300:00:00,Y,6,08/06/202300:00:00,Y,6,09/06/202300:00:00,130,06/06/202300:00:00,2023-2024,O,130,06/06/202300:00:00,null,null,null,null,null,null,null,null,null,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
Gail,16-1-43-16-1604-1141,R,null,null,null,R,null,null,1,PC/PC,2023-2024,UPG2A23109003577,20/06/202300:00:00,2,16/06/2023 00:00:00,20/06/2023 00:00:00,06/07/202300:00:00,,null,null,null,1,null,null,null,null,60754,null,null,null,1,60754,null,null,null,null,null,null,null,null,Y,153,04/07/202300:00:00,Y,153,04/07/202300:00:00,Y,153,05/07/202300:00:00,113,04/07/202300:00:00,2023-2024,O,113,04/07/202300:00:00,null,null,null,null,null,null,null,null,null,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
Gail,16-1-44-16-1604-881,R,null,null,null,R,null,null,1,PC/PC,2023-2024,UPG2A23109003581,30/06/202300:00:00,2,16/06/2023 00:00:00,30/06/2023 00:00:00,06/07/202300:00:00,,null,null,null,1,null,null,null,null,95238,null,null,null,1,95238,null,null,null,null,null,null,null,null,Y,153,04/07/202300:00:00,Y,153,04/07/202300:00:00,Y,153,05/07/202300:00:00,113,04/07/202300:00:00,2023-2024,O,113,04/07/202300:00:00,null,null,null,null,null,null,null,null,null,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
Gail,16-1-44-16-1604-881,R,null,null,null,R,null,null,1,PC/PC,2023-2024,UPG2A23109003788,30/06/202300:00:00,2,16/06/2023 00:00:00,30/06/2023 00:00:00,06/07/202300:00:00,,null,null,null,1,null,null,null,null,30910,null,null,null,1,30910,null,null,null,null,null,null,null,null,Y,153,04/07/202300:00:00,Y,153,04/07/202300:00:00,Y,153,05/07/202300:00:00,113,04/07/202300:00:00,2023-2024,O,113,04/07/202300:00:00,null,null,null,null,null,null,null,null,null,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
Gail,16-1-48-16-1603-1001,R,null,null,null,R,null,null,1,PC/PC,2023-2024,UPG2A23109003525,30/06/202300:00:00,2,16/06/2023 00:00:00,30/06/2023 00:00:00,06/07/202300:00:00,,null,null,null,1,null,null,null,null,48182,null,null,null,1,48182,null,null,null,null,null,null,null,null,Y,153,04/07/202300:00:00,Y,153,04/07/202300:00:00,Y,153,05/07/202300:00:00,113,04/07/202300:00:00,2023-2024,O,113,04/07/202300:00:00,null,null,null,null,null,null,null,null,null,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
Gail,16-1-54-16-1603-392,R,null,null,null,R,null,null,1,PC/PC,2023-2024,UPG2A23109003437,30/06/202300:00:00,2,16/06/2023 00:00:00,30/06/2023 00:00:00,06/07/202300:00:00,,null,null,null,1,null,null,null,null,105764,null,null,null,1,105764,null,null,null,null,null,null,null,null,Y,153,04/07/202300:00:00,Y,153,04/07/202300:00:00,Y,153,05/07/202300:00:00,113,04/07/202300:00:00,2023-2024,O,113,04/07/202300:00:00,null,null,null,null,null,null,null,null,null,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
Gail,16-1-2-16-1604-542,R,null,null,null,R,null,null,1,PC/PC,2023-2024,UPG2A23109003618,30/06/202300:00:00,2,16/06/2023 00:00:00,30/06/2023 00:00:00,06/07/202300:00:00,,null,null,null,1,null,null,null,null,50924,null,null,null,1,50924,null,null,null,null,null,null,null,null,Y,153,04/07/202300:00:00,Y,153,04/07/202300:00:00,Y,153,05/07/202300:00:00,113,04/07/202300:00:00,2023-2024,O,113,04/07/202300:00:00,null,null,null,null,null,null,null,null,null,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
Gail,16-1-52-16-1603-372,R,null,null,null,R,null,null,1,PC/PC,2023-2024,UPG2A23109003421,30/06/202300:00:00,2,16/06/2023 00:00:00,30/06/2023 00:00:00,06/07/202300:00:00,,null,null,null,1,null,null,null,null,291111,null,null,null,1,291111,null,null,null,null,null,null,null,null,Y,153,04/07/202300:00:00,Y,153,04/07/202300:00:00,Y,153,05/07/202300:00:00,113,04/07/202300:00:00,2023-2024,O,113,04/07/202300:00:00,null,null,null,null,null,null,null,null,null,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
Gail,16-1-56-16-1604-881,R,null,null,null,R,null,null,1,PC/PC,2023-2024,UPG2A23109003116,07/06/202300:00:00,1,01/06/2023 00:00:00,07/06/2023 00:00:00,21/06/202300:00:00,,null,null,null,1,null,null,null,null,53489,null,null,null,1,53489,null,null,null,null,null,null,null,null,Y,6,26/06/202300:00:00,Y,6,26/06/202300:00:00,Y,6,27/06/202300:00:00,113,21/06/202300:00:00,2023-2024,O,113,21/06/202300:00:00,null,null,null,null,null,null,null,null,null,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
Gail,16-1-56-16-1604-881,R,null,null,null,R,null,null,1,PC/PC,2023-2024,UPG2A23109003059,07/06/202300:00:00,1,01/06/2023 00:00:00,07/06/2023 00:00:00,21/06/202300:00:00,,null,null,null,1,null,null,null,null,4587,null,null,null,1,4587,null,null,null,null,null,null,null,null,Y,6,26/06/202300:00:00,Y,6,26/06/202300:00:00,Y,6,27/06/202300:00:00,113,21/06/202300:00:00,2023-2024,O,113,21/06/202300:00:00,null,null,null,null,null,null,null,null,null,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
Gail,16-1-44-16-1604-881,R,null,null,null,R,null,null,1,PC/PC,2023-2024,UPG2A23109003117,15/06/202300:00:00,1,07/06/2023 00:00:00,15/06/2023 00:00:00,21/06/202300:00:00,,null,null,null,1,null,null,null,null,167062,null,null,null,1,167062,null,null,null,null,null,null,null,null,Y,6,26/06/202300:00:00,Y,6,26/06/202300:00:00,Y,6,27/06/202300:00:00,113,21/06/202300:00:00,2023-2024,O,113,21/06/202300:00:00,null,null,null,null,null,null,null,null,null,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
Gail,16-1-44-16-1604-881,R,null,null,null,R,null,null,1,PC/PC,2023-2024,UPG2A23109003060,15/06/202300:00:00,1,07/06/2023 00:00:00,15/06/2023 00:00:00,21/06/202300:00:00,,null,null,null,1,null,null,null,null,25402,null,null,null,1,25402,null,null,null,null,null,null,null,null,Y,6,26/06/202300:00:00,Y,6,26/06/202300:00:00,Y,6,27/06/202300:00:00,113,21/06/202300:00:00,2023-2024,O,113,21/06/202300:00:00,null,null,null,null,null,null,null,null,null,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
Gail,16-1-43-16-1604-1141,R,null,null,null,R,null,null,1,PC/PC,2023-2024,UPG2A23109003791,30/06/202300:00:00,2,16/06/2023 00:00:00,30/06/2023 00:00:00,06/07/202300:00:00,,null,null,null,1,null,null,null,null,3339,null,null,null,1,3339,null,null,null,null,null,null,null,null,Y,153,04/07/202300:00:00,Y,153,04/07/202300:00:00,Y,153,05/07/202300:00:00,113,04/07/202300:00:00,2023-2024,O,113,04/07/202300:00:00,null,null,null,null,null,null,null,null,null,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
Gail,16-1-54-16-1603-392,R,null,null,null,R,null,null,1,PC/PC,2023-2024,UPG2A23109003051,15/06/202300:00:00,1,01/06/2023 00:00:00,15/06/2023 00:00:00,21/06/202300:00:00,,null,null,null,1,null,null,null,null,105764,null,null,null,1,105764,null,null,null,null,null,null,null,null,Y,6,17/06/202300:00:00,Y,6,17/06/202300:00:00,Y,6,20/06/202300:00:00,113,17/06/202300:00:00,2023-2024,O,113,17/06/202300:00:00,null,null,null,null,null,null,null,null,null,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
Gail,16-1-2-16-1604-542,R,null,null,null,R,null,null,1,PC/PC,2023-2024,UPG2A23109002973,15/06/202300:00:00,1,01/06/2023 00:00:00,15/06/2023 00:00:00,21/06/202300:00:00,,null,null,null,1,null,null,null,null,38702,null,null,null,1,38702,null,null,null,null,null,null,null,null,Y,6,17/06/202300:00:00,Y,6,17/06/202300:00:00,Y,6,20/06/202300:00:00,113,17/06/202300:00:00,2023-2024,O,113,17/06/202300:00:00,null,null,null,null,null,null,null,null,null,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
Gail,16-1-52-16-1603-372,R,null,null,null,R,null,null,1,PC/PC,2023-2024,UPG2A23109003046,15/06/202300:00:00,1,01/06/2023 00:00:00,15/06/2023 00:00:00,21/06/202300:00:00,,null,null,null,1,null,null,null,null,302016,null,null,null,1,302016,null,null,null,null,null,null,null,null,Y,6,17/06/202300:00:00,Y,6,17/06/202300:00:00,Y,6,20/06/202300:00:00,113,17/06/202300:00:00,2023-2024,O,113,17/06/202300:00:00,null,null,null,null,null,null,null,null,null,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
Gail,16-1-2-16-1604-542,R,null,null,null,R,null,null,1,PC/PC,2023-2024,UPG2A23109007689,15/09/202300:00:00,1,01/09/2023 00:00:00,15/09/2023 00:00:00,22/09/202300:00:00,,null,null,null,1,null,null,null,null,88,null,null,null,1,88,null,null,null,null,null,null,null,null,Y,6,20/09/202300:00:00,Y,6,20/09/202300:00:00,Y,6,20/09/202300:00:00,113,20/09/202300:00:00,2023-2024,O,113,20/09/202300:00:00,null,null,null,null,null,null,null,null,1.58,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
Gail,16-1-61-16-1601-784,R,null,null,null,R,null,null,1,PC/PC,2023-2024,UPG2A23109008322,30/09/202300:00:00,8,16/09/2023 00:00:00,30/09/2023 00:00:00,06/10/202300:00:00,,null,null,null,1,null,null,null,null,1327200,null,null,null,1,1327200,null,null,null,null,null,null,null,null,Y,6,04/10/202300:00:00,Y,6,04/10/202300:00:00,Y,6,09/10/202300:00:00,130,03/10/202300:00:00,2023-2024,O,130,03/10/202300:00:00,null,null,null,null,null,null,null,null,23700,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
Gail,16-1-59-16-1603-371,R,null,null,null,R,null,null,1,PC/PC,2023-2024,UPG2A23109007869,15/09/202300:00:00,1,01/09/2023 00:00:00,15/09/2023 00:00:00,22/09/202300:00:00,,null,null,null,1,null,null,null,null,354,null,null,null,1,354,null,null,null,null,null,null,null,null,Y,6,20/09/202300:00:00,Y,6,20/09/202300:00:00,Y,6,20/09/202300:00:00,113,20/09/202300:00:00,2023-2024,O,113,20/09/202300:00:00,null,null,null,null,null,null,null,null,6.32,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
Gail,16-1-51-16-1603-371,R,null,null,null,R,null,null,1,PC/PC,2023-2024,UPG2A23109007868,15/09/202300:00:00,1,01/09/2023 00:00:00,15/09/2023 00:00:00,22/09/202300:00:00,,null,null,null,1,null,null,null,null,2186,null,null,null,1,2186,null,null,null,null,null,null,null,null,Y,6,20/09/202300:00:00,Y,6,20/09/202300:00:00,Y,6,20/09/202300:00:00,113,20/09/202300:00:00,2023-2024,O,113,20/09/202300:00:00,null,null,null,null,null,null,null,null,39.04,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
Gail,16-1-2-16-1604-542,R,null,null,null,R,null,null,1,PC/PC,2023-2024,UPG2A23109007072,31/08/202300:00:00,2,16/08/2023 00:00:00,31/08/2023 00:00:00,06/09/202300:00:00,,null,null,null,1,null,null,null,null,136572,null,null,null,1,136572,null,null,null,null,null,null,null,null,Y,6,02/09/202300:00:00,Y,6,02/09/202300:00:00,Y,6,04/09/202300:00:00,113,02/09/202300:00:00,2023-2024,O,113,02/09/202300:00:00,null,null,null,null,null,null,null,null,2438.78,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
Gail,16-1-59-16-1603-371,R,null,null,null,R,null,null,1,PC/PC,2023-2024,UPG2A23109006971,31/08/202300:00:00,2,16/08/2023 00:00:00,31/08/2023 00:00:00,06/09/202300:00:00,,null,null,null,1,null,null,null,null,117298,null,null,null,1,117298,null,null,null,null,null,null,null,null,Y,6,02/09/202300:00:00,Y,6,02/09/202300:00:00,Y,6,04/09/202300:00:00,113,02/09/202300:00:00,2023-2024,O,113,02/09/202300:00:00,null,null,null,null,null,null,null,null,2094.61,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
Gail,16-1-51-16-1603-371,R,null,null,null,R,null,null,1,PC/PC,2023-2024,UPG2A23109006970,31/08/202300:00:00,2,16/08/2023 00:00:00,31/08/2023 00:00:00,06/09/202300:00:00,,null,null,null,1,null,null,null,null,156086,null,null,null,1,156086,null,null,null,null,null,null,null,null,Y,6,02/09/202300:00:00,Y,6,02/09/202300:00:00,Y,6,04/09/202300:00:00,113,02/09/202300:00:00,2023-2024,O,113,02/09/202300:00:00,null,null,null,null,null,null,null,null,2787.26,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
Gail,16-1-2-16-1604-542,R,null,null,null,R,null,null,1,PC/PC,2023-2024,UPG2A23109007664,15/09/202300:00:00,1,01/09/2023 00:00:00,15/09/2023 00:00:00,22/09/202300:00:00,,null,null,null,1,null,null,null,null,105961,null,null,null,1,105961,null,null,null,null,null,null,null,null,Y,6,18/09/202300:00:00,Y,6,18/09/202300:00:00,Y,6,20/09/202300:00:00,130,18/09/202300:00:00,2023-2024,O,130,18/09/202300:00:00,null,null,null,null,null,null,null,null,1892.16,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
Gail,16-1-60-16-1601-784,R,null,null,null,R,null,null,1,PC/PC,2023-2024,UPG2A23109007743,15/09/202300:00:00,8,01/09/2023 00:00:00,15/09/2023 00:00:00,22/09/202300:00:00,,null,null,null,1,null,null,null,null,12453560,null,null,null,1,12453560,null,null,null,null,null,null,null,null,Y,6,18/09/202300:00:00,Y,6,18/09/202300:00:00,Y,6,20/09/202300:00:00,130,18/09/202300:00:00,2023-2024,O,130,18/09/202300:00:00,null,null,null,null,null,null,null,null,222385,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
Gail,16-1-61-16-1601-784,R,null,null,null,R,null,null,1,PC/PC,2023-2024,UPG2A23109007746,15/09/202300:00:00,8,01/09/2023 00:00:00,15/09/2023 00:00:00,22/09/202300:00:00,,null,null,null,1,null,null,null,null,1336048,null,null,null,1,1336048,null,null,null,null,null,null,null,null,Y,6,18/09/202300:00:00,Y,6,18/09/202300:00:00,Y,6,20/09/202300:00:00,130,18/09/202300:00:00,2023-2024,O,130,18/09/202300:00:00,null,null,null,null,null,null,null,null,23858,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
Gail,16-1-2-16-1604-542,R,null,null,null,R,null,null,1,PC/PC,2023-2024,UPG2A23109008881,15/10/202300:00:00,1,01/10/2023 00:00:00,15/10/2023 00:00:00,20/10/202300:00:00,,null,null,null,1,null,null,null,null,94776,null,null,null,1,94776,null,null,null,null,null,null,null,null,Y,6,17/10/202300:00:00,Y,6,17/10/202300:00:00,Y,153,18/10/202300:00:00,130,17/10/202300:00:00,2023-2024,O,130,17/10/202300:00:00,null,null,null,null,null,null,null,null,1692.43,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
Gail,16-1-66-16-1604-261,R,null,null,null,R,null,null,1,PC/PC,2023-2024,UPG2A23109009198,15/10/202300:00:00,8,01/10/2023 00:00:00,15/10/2023 00:00:00,20/10/202300:00:00,,null,null,null,1,null,null,null,null,1899144,null,null,null,1,1899144,null,null,null,null,null,null,null,null,Y,6,17/10/202300:00:00,Y,6,17/10/202300:00:00,Y,153,18/10/202300:00:00,130,17/10/202300:00:00,2023-2024,O,130,17/10/202300:00:00,null,null,null,null,null,null,null,null,33913.28,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
Gail,16-1-2-16-1604-542,R,null,null,null,R,null,null,1,PC/PC,2023-2024,UPG2A23109009677,31/10/202300:00:00,2,16/10/2023 00:00:00,31/10/2023 00:00:00,06/11/202300:00:00,,null,null,null,1,null,null,null,null,113025,null,null,null,1,113025,null,null,null,null,null,null,null,null,Y,6,02/11/202300:00:00,Y,6,02/11/202300:00:00,Y,49,03/11/202300:00:00,130,02/11/202300:00:00,2023-2024,O,130,02/11/202300:00:00,null,null,null,null,null,null,null,null,2018.3,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
Gail,16-1-2-16-1604-542,R,null,null,null,R,null,null,1,PC/PC,2023-2024,UPG2A23109006233,15/08/202300:00:00,1,01/08/2023 00:00:00,15/08/2023 00:00:00,21/08/202300:00:00,,null,null,null,1,null,null,null,null,102429,null,null,null,1,102429,null,null,null,null,null,null,null,null,Y,6,17/08/202300:00:00,Y,6,17/08/202300:00:00,Y,6,17/08/202300:00:00,113,16/08/202300:00:00,2023-2024,O,113,16/08/202300:00:00,null,null,null,null,null,null,null,null,1829.09,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
Gail,16-1-51-16-1603-371,R,null,null,null,R,null,null,1,PC/PC,2023-2024,UPG2A23109006388,15/08/202300:00:00,1,01/08/2023 00:00:00,15/08/2023 00:00:00,21/08/202300:00:00,,null,null,null,1,null,null,null,null,186462,null,null,null,1,186462,null,null,null,null,null,null,null,null,Y,6,17/08/202300:00:00,Y,6,17/08/202300:00:00,Y,6,17/08/202300:00:00,113,17/08/202300:00:00,2023-2024,O,113,17/08/202300:00:00,null,null,null,null,null,null,null,null,3329.68,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
Gail,16-1-59-16-1603-371,R,null,null,null,R,null,null,1,PC/PC,2023-2024,UPG2A23109007627,15/09/202300:00:00,1,01/09/2023 00:00:00,15/09/2023 00:00:00,22/09/202300:00:00,,null,null,null,1,null,null,null,null,111087,null,null,null,1,111087,null,null,null,null,null,null,null,null,Y,6,19/09/202300:00:00,Y,6,19/09/202300:00:00,Y,6,20/09/202300:00:00,130,19/09/202300:00:00,2023-2024,O,130,19/09/202300:00:00,null,null,null,null,null,null,null,null,1983.69,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
Gail,16-1-51-16-1603-371,R,null,null,null,R,null,null,1,PC/PC,2023-2024,UPG2A23109007626,15/09/202300:00:00,1,01/09/2023 00:00:00,15/09/2023 00:00:00,22/09/202300:00:00,,null,null,null,1,null,null,null,null,193673,null,null,null,1,193673,null,null,null,null,null,null,null,null,Y,6,19/09/202300:00:00,Y,6,19/09/202300:00:00,Y,6,20/09/202300:00:00,130,19/09/202300:00:00,2023-2024,O,130,19/09/202300:00:00,null,null,null,null,null,null,null,null,3458.45,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
Gail,16-1-2-16-1604-542,R,null,null,null,R,null,null,1,PC/PC,2023-2024,UPG2A23109008057,30/09/202300:00:00,2,16/09/2023 00:00:00,30/09/2023 00:00:00,06/10/202300:00:00,,null,null,null,1,null,null,null,null,105961,null,null,null,1,105961,null,null,null,null,null,null,null,null,Y,6,04/10/202300:00:00,Y,6,04/10/202300:00:00,Y,6,09/10/202300:00:00,130,03/10/202300:00:00,2023-2024,O,130,03/10/202300:00:00,null,null,null,null,null,null,null,null,1892.16,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
Gail,16-1-60-16-1601-784,R,null,null,null,R,null,null,1,PC/PC,2023-2024,UPG2A23109008320,30/09/202300:00:00,8,16/09/2023 00:00:00,30/09/2023 00:00:00,06/10/202300:00:00,,null,null,null,1,null,null,null,null,13006560,null,null,null,1,13006560,null,null,null,null,null,null,null,null,Y,6,04/10/202300:00:00,Y,6,04/10/202300:00:00,Y,6,09/10/202300:00:00,130,03/10/202300:00:00,2023-2024,O,130,03/10/202300:00:00,null,null,null,null,null,null,null,null,232260,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
Gail,16-1-51-16-1603-371,R,null,null,null,R,null,null,1,PC/PC,2023-2024,UPG2A23109008223,30/09/202300:00:00,2,16/09/2023 00:00:00,30/09/2023 00:00:00,06/10/202300:00:00,,null,null,null,1,null,null,null,null,285388,null,null,null,1,285388,null,null,null,null,null,null,null,null,Y,6,04/10/202300:00:00,Y,6,04/10/202300:00:00,Y,6,09/10/202300:00:00,130,04/10/202300:00:00,2023-2024,O,130,04/10/202300:00:00,null,null,null,null,null,null,null,null,5096.22,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
