COMPANY_CD,FINANCIAL_YEAR,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,BU_UNIT,BU_STATE_TIN,SVC_INVOICE_SEQ,SVC_INVOICE_NO,INVOICE_SEQ,INVOICE_NO,TRUCK_TRANS_CD,TRUCK_CD,MAPPING_ID,PERIOD_START_DT,PERIOD_END_DT,QTY_MMBTU,DISTANCE,ENT_BY,ENT_DT
VIRGO,2024-2025,VIRGO-1-0-1-18-0,1,0,18,0,B,1,null,26,TMS00026/24-25,T1283/24-25,T1283/24-25,null,null,null,null,null,888.45,null,6,03/03/2025 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-18-0,1,0,18,0,B,1,null,26,TMS00026/24-25,T1286/24-25,T1286/24-25,null,null,null,null,null,891.16,null,6,03/03/2025 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-13-1,1,0,13,1,B,1,null,3,TMS00003/24-25,T1172/24-25,T1172/24-25,null,null,null,null,null,842.64,null,4,13/10/2025 08:52:49
VIRGO,2024-2025,VIRGO-1-0-1-13-1,1,0,13,1,B,1,null,3,TMS00003/24-25,T1176/24-25,T1176/24-25,null,null,null,null,null,887.02,null,4,13/10/2025 08:52:49
VIRGO,2024-2025,VIRGO-1-0-1-17-1,1,0,17,1,B,1,null,2,TMS00002/24-25,T1242/24-25,T1242/24-25,null,null,null,null,null,877.20,null,null,10/10/2025 16:25:03
VIRGO,2024-2025,VIRGO-1-0-1-17-1,1,0,17,1,B,1,null,2,TMS00002/24-25,T1239/24-25,T1239/24-25,null,null,null,null,null,886.35,null,null,10/10/2025 16:25:03
VIRGO,2024-2025,VIRGO-1-0-1-18-1,1,0,18,1,B,1,null,1,TMS00001/24-25,T1290/24-25,T1290/24-25,null,null,null,null,null,791.39,null,4,10/10/2025 11:12:30
VIRGO,2024-2025,VIRGO-1-0-1-18-1,1,0,18,1,B,1,null,1,TMS00001/24-25,T1302/24-25,T1302/24-25,null,null,null,null,null,799.97,null,4,10/10/2025 11:12:30
VIRGO,2024-2025,VIRGO-1-0-1-18-1,1,0,18,1,B,1,null,1,TMS00001/24-25,T1308/24-25,T1308/24-25,null,null,null,null,null,801.96,null,4,10/10/2025 11:12:30
VIRGO,2024-2025,VIRGO-1-0-1-18-1,1,0,18,1,B,1,null,1,TMS00001/24-25,T1312/24-25,T1312/24-25,null,null,null,null,null,791.03,null,4,10/10/2025 11:12:30
