COMPANY_CD,INVOICE_SEQ,INVOICE_TYPE,FINANCIAL_YEAR,PDF_TYPE,FILE_NAME,ENT_BY,ENT_DT,MODIFY_BY,MODIFY_DT,PDF_SIGNED,SIGNED_BY,SIGNED_DT,PDF_CONTENT,SF_GEN_DT,SIGNED_ENT_BY,SUPPLIER_CD
2,F0102/24-25,SFA,2024-2025,T,INVOICE-Z-2024-2025-102-1-T.pdf,null,26/11/2024,null,null,null,null,null,null,null,null,2
2,F0103/21-22,SFA,2021-2022,D,INVOICE-Z-2021-2022-103-1-D.pdf,null,25/05/2022,null,null,null,null,null,null,null,null,2
2,F0103/21-22,SFA,2021-2022,O,INVOICE-Z-2021-2022-103-1-O.pdf,null,25/05/2022,null,null,null,null,null,null,null,null,2
2,F0103/24-25,SFA,2024-2025,D,INVOICE-Z-2024-2025-103-1-D.pdf,null,29/10/2024,null,null,null,null,null,null,null,null,2
2,F0103/24-25,SFA,2024-2025,O,INVOICE-Z-2024-2025-103-1-O.pdf,null,29/10/2024,null,null,null,null,null,null,null,null,2
2,F0103/24-25,SFA,2024-2025,T,INVOICE-Z-2024-2025-103-1-T.pdf,null,29/10/2024,null,null,null,null,null,null,null,null,2
2,F0104/24-25,SFA,2024-2025,D,INVOICE-Z-2024-2025-104-1-D.pdf,null,29/10/2024,null,null,null,null,null,null,null,null,2
2,F0104/24-25,SFA,2024-2025,O,INVOICE-Z-2024-2025-104-1-O.pdf,null,29/10/2024,null,null,null,null,null,null,null,null,2
2,F0104/24-25,SFA,2024-2025,T,INVOICE-Z-2024-2025-104-1-T.pdf,null,29/10/2024,null,null,null,null,null,null,null,null,2
2,F0105/24-25,SFA,2024-2025,D,INVOICE-Z-2024-2025-105-1-D.pdf,null,30/10/2024,null,null,null,null,null,null,null,null,2
2,F0105/24-25,SFA,2024-2025,O,INVOICE-Z-2024-2025-105-1-O.pdf,null,30/10/2024,null,null,null,null,null,null,null,null,2
2,F0105/24-25,SFA,2024-2025,T,INVOICE-Z-2024-2025-105-1-T.pdf,null,30/10/2024,null,null,null,null,null,null,null,null,2
2,F0106/24-25,SFA,2024-2025,D,INVOICE-Z-2024-2025-106-1-D.pdf,null,30/10/2024,null,null,null,null,null,null,null,null,2
2,F0106/24-25,SFA,2024-2025,O,INVOICE-Z-2024-2025-106-1-O.pdf,null,26/11/2024,null,null,null,null,null,null,null,null,2
2,F0106/24-25,SFA,2024-2025,T,INVOICE-Z-2024-2025-106-1-T.pdf,null,30/10/2024,null,null,null,null,null,null,null,null,2
2,F0107/24-25,SFA,2024-2025,D,INVOICE-Z-2024-2025-107-1-D.pdf,null,05/11/2024,null,null,null,null,null,null,null,null,2
2,F0107/24-25,SFA,2024-2025,O,INVOICE-Z-2024-2025-107-1-O.pdf,null,05/11/2024,null,null,null,null,null,null,null,null,2
2,F0107/24-25,SFA,2024-2025,T,INVOICE-Z-2024-2025-107-1-T.pdf,null,05/11/2024,null,null,null,null,null,null,null,null,2
2,F0108/24-25,SFA,2024-2025,D,INVOICE-Z-2024-2025-108-1-D.pdf,null,05/11/2024,null,null,null,null,null,null,null,null,2
2,F0108/24-25,SFA,2024-2025,O,INVOICE-Z-2024-2025-108-1-O.pdf,null,05/11/2024,null,null,null,null,null,null,null,null,2
2,F0108/24-25,SFA,2024-2025,T,INVOICE-Z-2024-2025-108-1-T.pdf,null,05/11/2024,null,null,null,null,null,null,null,null,2
2,F0109/24-25,SFA,2024-2025,D,INVOICE-Z-2024-2025-109-1-D.pdf,null,06/11/2024,null,null,null,null,null,null,null,null,2
2,F0109/24-25,SFA,2024-2025,O,INVOICE-Z-2024-2025-109-1-O.pdf,null,06/11/2024,null,null,null,null,null,null,null,null,2
2,F0109/24-25,SFA,2024-2025,T,INVOICE-Z-2024-2025-109-1-T.pdf,null,06/11/2024,null,null,null,null,null,null,null,null,2
2,F0110/24-25,SFA,2024-2025,D,INVOICE-Z-2024-2025-110-1-D.pdf,null,06/11/2024,null,null,null,null,null,null,null,null,2
2,F0110/24-25,SFA,2024-2025,O,INVOICE-Z-2024-2025-110-1-O.pdf,null,06/11/2024,null,null,null,null,null,null,null,null,2
2,F0110/24-25,SFA,2024-2025,T,INVOICE-Z-2024-2025-110-1-T.pdf,null,06/11/2024,null,null,null,null,null,null,null,null,2
2,F0111/24-25,SFA,2024-2025,D,INVOICE-Z-2024-2025-111-1-D.pdf,null,08/11/2024,null,null,null,null,null,null,null,null,2
2,F0111/24-25,SFA,2024-2025,O,INVOICE-Z-2024-2025-111-1-O.pdf,null,08/11/2024,null,null,null,null,null,null,null,null,2
2,F0111/24-25,SFA,2024-2025,T,INVOICE-Z-2024-2025-111-1-T.pdf,null,08/11/2024,null,null,null,null,null,null,null,null,2
2,F0112/24-25,SFA,2024-2025,D,INVOICE-Z-2024-2025-112-1-D.pdf,null,08/11/2024,null,null,null,null,null,null,null,null,2
2,F0112/24-25,SFA,2024-2025,O,INVOICE-Z-2024-2025-112-1-O.pdf,null,08/11/2024,null,null,null,null,null,null,null,null,2
2,F0112/24-25,SFA,2024-2025,T,INVOICE-Z-2024-2025-112-1-T.pdf,null,12/11/2024,null,null,null,null,null,null,null,null,2
2,F0113/24-25,SFA,2024-2025,D,INVOICE-Z-2024-2025-113-1-D.pdf,null,12/11/2024,null,null,null,null,null,null,null,null,2
2,F0113/24-25,SFA,2024-2025,O,INVOICE-Z-2024-2025-113-1-O.pdf,null,12/11/2024,null,null,null,null,null,null,null,null,2
2,F0113/24-25,SFA,2024-2025,T,INVOICE-Z-2024-2025-113-1-T.pdf,null,12/11/2024,null,null,null,null,null,null,null,null,2
2,F0114/24-25,SFA,2024-2025,D,INVOICE-Z-2024-2025-114-1-D.pdf,null,26/11/2024,null,null,null,null,null,null,null,null,2
2,F0114/24-25,SFA,2024-2025,O,INVOICE-Z-2024-2025-114-1-O.pdf,null,26/11/2024,null,null,null,null,null,null,null,null,2
2,F0114/24-25,SFA,2024-2025,T,INVOICE-Z-2024-2025-114-1-T.pdf,null,26/11/2024,null,null,null,null,null,null,null,null,2
2,F0115/24-25,SFA,2024-2025,D,INVOICE-Z-2024-2025-115-1-D.pdf,null,22/11/2024,null,null,null,null,null,null,null,null,2
2,F0115/24-25,SFA,2024-2025,O,INVOICE-Z-2024-2025-115-1-O.pdf,null,22/11/2024,null,null,null,null,null,null,null,null,2
2,F0115/24-25,SFA,2024-2025,T,INVOICE-Z-2024-2025-115-1-T.pdf,null,22/11/2024,null,null,null,null,null,null,null,null,2
2,F0116/24-25,SFA,2024-2025,D,INVOICE-Z-2024-2025-116-1-D.pdf,null,26/11/2024,null,null,null,null,null,null,null,null,2
2,F0116/24-25,SFA,2024-2025,O,INVOICE-Z-2024-2025-116-1-O.pdf,null,26/11/2024,null,null,null,null,null,null,null,null,2
2,F0116/24-25,SFA,2024-2025,T,INVOICE-Z-2024-2025-116-1-T.pdf,null,26/11/2024,null,null,null,null,null,null,null,null,2
2,F0117/24-25,SFA,2024-2025,D,INVOICE-Z-2024-2025-117-1-D.pdf,null,13/12/2024,null,null,null,null,null,null,null,null,2
2,F0117/24-25,SFA,2024-2025,O,INVOICE-Z-2024-2025-117-1-O.pdf,null,13/12/2024,null,null,null,null,null,null,null,null,2
2,F0117/24-25,SFA,2024-2025,T,INVOICE-Z-2024-2025-117-1-T.pdf,null,13/12/2024,null,null,null,null,null,null,null,null,2
2,F0118/24-25,SFA,2024-2025,D,INVOICE-Z-2024-2025-118-1-D.pdf,null,16/12/2024,null,null,null,null,null,null,null,null,2
2,F0118/24-25,SFA,2024-2025,O,INVOICE-Z-2024-2025-118-1-O.pdf,null,16/12/2024,null,null,null,null,null,null,null,null,2
2,F0118/24-25,SFA,2024-2025,T,INVOICE-Z-2024-2025-118-1-T.pdf,null,16/12/2024,null,null,null,null,null,null,null,null,2
2,F0119/24-25,SFA,2024-2025,D,INVOICE-Z-2024-2025-119-1-D.pdf,null,17/12/2024,null,null,null,null,null,null,null,null,2
2,F0119/24-25,SFA,2024-2025,O,INVOICE-Z-2024-2025-119-1-O.pdf,null,17/12/2024,null,null,null,null,null,null,null,null,2
2,F0119/24-25,SFA,2024-2025,T,INVOICE-Z-2024-2025-119-1-T.pdf,null,17/12/2024,null,null,null,null,null,null,null,null,2
2,F0120/24-25,SFA,2024-2025,D,INVOICE-Z-2024-2025-120-1-D.pdf,null,18/12/2024,null,null,null,null,null,null,null,null,2
2,F0120/24-25,SFA,2024-2025,O,INVOICE-Z-2024-2025-120-1-O.pdf,null,18/12/2024,null,null,null,null,null,null,null,null,2
2,F0120/24-25,SFA,2024-2025,T,INVOICE-Z-2024-2025-120-1-T.pdf,null,18/12/2024,null,null,null,null,null,null,null,null,2
2,F0121/24-25,SFA,2024-2025,D,INVOICE-Z-2024-2025-121-1-D.pdf,null,19/06/2025,null,null,null,null,null,null,null,null,2
2,F0121/24-25,SFA,2024-2025,O,INVOICE-Z-2024-2025-121-1-O.pdf,null,20/12/2024,null,null,null,null,null,null,null,null,2
2,F0121/24-25,SFA,2024-2025,T,INVOICE-Z-2024-2025-121-1-T.pdf,null,27/12/2024,null,null,null,null,null,null,null,null,2
2,F0122/24-25,SFA,2024-2025,D,INVOICE-Z-2024-2025-122-1-D.pdf,null,27/12/2024,null,null,null,null,null,null,null,null,2
2,F0122/24-25,SFA,2024-2025,O,INVOICE-Z-2024-2025-122-1-O.pdf,null,27/12/2024,null,null,null,null,null,null,null,null,2
2,F0122/24-25,SFA,2024-2025,T,INVOICE-Z-2024-2025-122-1-T.pdf,null,27/12/2024,null,null,null,null,null,null,null,null,2
2,F0123/24-25,SFA,2024-2025,D,INVOICE-Z-2024-2025-123-1-D.pdf,null,30/12/2024,null,null,null,null,null,null,null,null,2
2,F0123/24-25,SFA,2024-2025,O,INVOICE-Z-2024-2025-123-1-O.pdf,null,30/12/2024,null,null,null,null,null,null,null,null,2
2,F0123/24-25,SFA,2024-2025,T,INVOICE-Z-2024-2025-123-1-T.pdf,null,30/12/2024,null,null,null,null,null,null,null,null,2
2,F0124/24-25,SFA,2024-2025,D,INVOICE-Z-2024-2025-124-1-D.pdf,null,30/12/2024,null,null,null,null,null,null,null,null,2
2,F0124/24-25,SFA,2024-2025,O,INVOICE-Z-2024-2025-124-1-O.pdf,null,30/12/2024,null,null,null,null,null,null,null,null,2
2,F0124/24-25,SFA,2024-2025,T,INVOICE-Z-2024-2025-124-1-T.pdf,null,30/12/2024,null,null,null,null,null,null,null,null,2
2,F0125/24-25,SFA,2024-2025,D,INVOICE-Z-2024-2025-125-1-D.pdf,null,22/01/2025,null,null,null,null,null,null,null,null,2
2,F0125/24-25,SFA,2024-2025,O,INVOICE-Z-2024-2025-125-1-O.pdf,null,23/01/2025,null,null,null,null,null,null,null,null,2
2,F0125/24-25,SFA,2024-2025,T,INVOICE-Z-2024-2025-125-1-T.pdf,null,22/01/2025,null,null,null,null,null,null,null,null,2
2,F0126/24-25,SFA,2024-2025,D,INVOICE-Z-2024-2025-126-1-D.pdf,null,22/01/2025,null,null,null,null,null,null,null,null,2
2,F0126/24-25,SFA,2024-2025,O,INVOICE-Z-2024-2025-126-1-O.pdf,null,23/01/2025,null,null,null,null,null,null,null,null,2
2,F0126/24-25,SFA,2024-2025,T,INVOICE-Z-2024-2025-126-1-T.pdf,null,22/01/2025,null,null,null,null,null,null,null,null,2
2,F0127/24-25,SFA,2024-2025,D,INVOICE-Z-2024-2025-127-1-D.pdf,null,22/01/2025,null,null,null,null,null,null,null,null,2
2,F0127/24-25,SFA,2024-2025,O,INVOICE-Z-2024-2025-127-1-O.pdf,null,23/01/2025,null,null,null,null,null,null,null,null,2
2,F0127/24-25,SFA,2024-2025,T,INVOICE-Z-2024-2025-127-1-T.pdf,null,22/01/2025,null,null,null,null,null,null,null,null,2
2,F0128/24-25,SFA,2024-2025,D,INVOICE-Z-2024-2025-128-1-D.pdf,null,23/01/2025,null,null,null,null,null,null,null,null,2
2,F0128/24-25,SFA,2024-2025,O,INVOICE-Z-2024-2025-128-1-O.pdf,null,23/01/2025,null,null,null,null,null,null,null,null,2
2,F0128/24-25,SFA,2024-2025,T,INVOICE-Z-2024-2025-128-1-T.pdf,null,23/01/2025,null,null,null,null,null,null,null,null,2
2,F0129/24-25,SFA,2024-2025,D,INVOICE-Z-2024-2025-129-1-D.pdf,null,22/01/2025,null,null,null,null,null,null,null,null,2
2,F0129/24-25,SFA,2024-2025,O,INVOICE-Z-2024-2025-129-1-O.pdf,null,23/01/2025,null,null,null,null,null,null,null,null,2
2,F0129/24-25,SFA,2024-2025,T,INVOICE-Z-2024-2025-129-1-T.pdf,null,22/01/2025,null,null,null,null,null,null,null,null,2
2,F0130/24-25,SFA,2024-2025,D,INVOICE-Z-2024-2025-130-1-D.pdf,null,22/01/2025,null,null,null,null,null,null,null,null,2
2,F0130/24-25,SFA,2024-2025,O,INVOICE-Z-2024-2025-130-1-O.pdf,null,31/01/2025,null,null,null,null,null,null,null,null,2
2,F0130/24-25,SFA,2024-2025,T,INVOICE-Z-2024-2025-130-1-T.pdf,null,22/01/2025,null,null,null,null,null,null,null,null,2
2,F0131/24-25,SFA,2024-2025,D,INVOICE-Z-2024-2025-131-1-D.pdf,null,10/02/2025,null,null,null,null,null,null,null,null,2
2,F0131/24-25,SFA,2024-2025,O,INVOICE-Z-2024-2025-131-1-O.pdf,null,10/02/2025,null,null,null,null,null,null,null,null,2
2,F0131/24-25,SFA,2024-2025,T,INVOICE-Z-2024-2025-131-1-T.pdf,null,10/02/2025,null,null,null,null,null,null,null,null,2
2,F0132/24-25,SFA,2024-2025,D,INVOICE-Z-2024-2025-132-1-D.pdf,null,10/02/2025,null,null,null,null,null,null,null,null,2
2,F0132/24-25,SFA,2024-2025,O,INVOICE-Z-2024-2025-132-1-O.pdf,null,10/02/2025,null,null,null,null,null,null,null,null,2
2,F0132/24-25,SFA,2024-2025,T,INVOICE-Z-2024-2025-132-1-T.pdf,null,10/02/2025,null,null,null,null,null,null,null,null,2
2,F0133/24-25,SFA,2024-2025,D,INVOICE-Z-2024-2025-133-1-D.pdf,null,10/02/2025,null,null,null,null,null,null,null,null,2
2,F0133/24-25,SFA,2024-2025,O,INVOICE-Z-2024-2025-133-1-O.pdf,null,10/02/2025,null,null,null,null,null,null,null,null,2
2,F0133/24-25,SFA,2024-2025,T,INVOICE-Z-2024-2025-133-1-T.pdf,null,10/02/2025,null,null,null,null,null,null,null,null,2
2,F0134/24-25,SFA,2024-2025,D,INVOICE-Z-2024-2025-134-1-D.pdf,null,10/02/2025,null,null,null,null,null,null,null,null,2
2,F0134/24-25,SFA,2024-2025,O,INVOICE-Z-2024-2025-134-1-O.pdf,null,10/02/2025,null,null,null,null,null,null,null,null,2
2,F0134/24-25,SFA,2024-2025,T,INVOICE-Z-2024-2025-134-1-T.pdf,null,10/02/2025,null,null,null,null,null,null,null,null,2
2,F0135/24-25,SFA,2024-2025,D,INVOICE-Z-2024-2025-135-1-D.pdf,null,10/02/2025,null,null,null,null,null,null,null,null,2
2,F0135/24-25,SFA,2024-2025,O,INVOICE-Z-2024-2025-135-1-O.pdf,null,10/02/2025,null,null,null,null,null,null,null,null,2
2,F0135/24-25,SFA,2024-2025,T,INVOICE-Z-2024-2025-135-1-T.pdf,null,10/02/2025,null,null,null,null,null,null,null,null,2
2,F0136/24-25,SFA,2024-2025,D,INVOICE-Z-2024-2025-136-1-D.pdf,null,10/02/2025,null,null,null,null,null,null,null,null,2
2,F0136/24-25,SFA,2024-2025,O,INVOICE-Z-2024-2025-136-1-O.pdf,null,10/02/2025,null,null,null,null,null,null,null,null,2
2,F0136/24-25,SFA,2024-2025,T,INVOICE-Z-2024-2025-136-1-T.pdf,null,10/02/2025,null,null,null,null,null,null,null,null,2
2,F0137/24-25,SFA,2024-2025,D,INVOICE-Z-2024-2025-137-1-D.pdf,null,10/02/2025,null,null,null,null,null,null,null,null,2
2,F0137/24-25,SFA,2024-2025,O,INVOICE-Z-2024-2025-137-1-O.pdf,null,10/02/2025,null,null,null,null,null,null,null,null,2
2,F0137/24-25,SFA,2024-2025,T,INVOICE-Z-2024-2025-137-1-T.pdf,null,10/02/2025,null,null,null,null,null,null,null,null,2
2,F0138/24-25,SFA,2024-2025,D,INVOICE-Z-2024-2025-138-1-D.pdf,null,10/02/2025,null,null,null,null,null,null,null,null,2
2,F0138/24-25,SFA,2024-2025,O,INVOICE-Z-2024-2025-138-1-O.pdf,null,10/02/2025,null,null,null,null,null,null,null,null,2
2,F0138/24-25,SFA,2024-2025,T,INVOICE-Z-2024-2025-138-1-T.pdf,null,10/02/2025,null,null,null,null,null,null,null,null,2
2,F0139/24-25,SFA,2024-2025,D,INVOICE-Z-2024-2025-139-1-D.pdf,null,10/02/2025,null,null,null,null,null,null,null,null,2
2,F0139/24-25,SFA,2024-2025,O,INVOICE-Z-2024-2025-139-1-O.pdf,null,10/02/2025,null,null,null,null,null,null,null,null,2
2,F0139/24-25,SFA,2024-2025,T,INVOICE-Z-2024-2025-139-1-T.pdf,null,10/02/2025,null,null,null,null,null,null,null,null,2
2,F0140/24-25,SFA,2024-2025,D,INVOICE-Z-2024-2025-140-1-D.pdf,null,10/02/2025,null,null,null,null,null,null,null,null,2
2,F0140/24-25,SFA,2024-2025,O,INVOICE-Z-2024-2025-140-1-O.pdf,null,10/02/2025,null,null,null,null,null,null,null,null,2
2,F0140/24-25,SFA,2024-2025,T,INVOICE-Z-2024-2025-140-1-T.pdf,null,10/02/2025,null,null,null,null,null,null,null,null,2
2,F0141/24-25,SFA,2024-2025,D,INVOICE-Z-2024-2025-141-1-D.pdf,null,10/02/2025,null,null,null,null,null,null,null,null,2
2,F0141/24-25,SFA,2024-2025,O,INVOICE-Z-2024-2025-141-1-O.pdf,null,10/02/2025,null,null,null,null,null,null,null,null,2
2,F0141/24-25,SFA,2024-2025,T,INVOICE-Z-2024-2025-141-1-T.pdf,null,10/02/2025,null,null,null,null,null,null,null,null,2
2,F0142/24-25,SFA,2024-2025,D,INVOICE-Z-2024-2025-142-1-D.pdf,null,10/02/2025,null,null,null,null,null,null,null,null,2
2,F0142/24-25,SFA,2024-2025,O,INVOICE-Z-2024-2025-142-1-O.pdf,null,10/02/2025,null,null,null,null,null,null,null,null,2
2,F0142/24-25,SFA,2024-2025,T,INVOICE-Z-2024-2025-142-1-T.pdf,null,10/02/2025,null,null,null,null,null,null,null,null,2
2,F0143/24-25,SFA,2024-2025,D,INVOICE-Z-2024-2025-143-1-D.pdf,null,10/02/2025,null,null,null,null,null,null,null,null,2
2,F0143/24-25,SFA,2024-2025,O,INVOICE-Z-2024-2025-143-1-O.pdf,null,10/02/2025,null,null,null,null,null,null,null,null,2
2,F0143/24-25,SFA,2024-2025,T,INVOICE-Z-2024-2025-143-1-T.pdf,null,10/02/2025,null,null,null,null,null,null,null,null,2
2,F0144/24-25,SFA,2024-2025,D,INVOICE-Z-2024-2025-144-1-D.pdf,null,31/01/2025,null,null,null,null,null,null,null,null,2
2,F0144/24-25,SFA,2024-2025,O,INVOICE-Z-2024-2025-144-1-O.pdf,null,31/01/2025,null,null,null,null,null,null,null,null,2
2,F0144/24-25,SFA,2024-2025,T,INVOICE-Z-2024-2025-144-1-T.pdf,null,31/01/2025,null,null,null,null,null,null,null,null,2
2,F0145/24-25,SFA,2024-2025,D,INVOICE-Z-2024-2025-145-1-D.pdf,null,10/02/2025,null,null,null,null,null,null,null,null,2
2,F0145/24-25,SFA,2024-2025,O,INVOICE-Z-2024-2025-145-1-O.pdf,null,10/02/2025,null,null,null,null,null,null,null,null,2
2,F0145/24-25,SFA,2024-2025,T,INVOICE-Z-2024-2025-145-1-T.pdf,null,10/02/2025,null,null,null,null,null,null,null,null,2
2,F0146/24-25,SFA,2024-2025,D,INVOICE-Z-2024-2025-146-1-D.pdf,null,10/02/2025,null,null,null,null,null,null,null,null,2
2,F0146/24-25,SFA,2024-2025,O,INVOICE-Z-2024-2025-146-1-O.pdf,null,10/02/2025,null,null,null,null,null,null,null,null,2
2,F0146/24-25,SFA,2024-2025,T,INVOICE-Z-2024-2025-146-1-T.pdf,null,10/02/2025,null,null,null,null,null,null,null,null,2
2,F0147/24-25,SFA,2024-2025,D,INVOICE-Z-2024-2025-147-1-D.pdf,null,10/02/2025,null,null,null,null,null,null,null,null,2
2,F0147/24-25,SFA,2024-2025,O,INVOICE-Z-2024-2025-147-1-O.pdf,null,10/02/2025,null,null,null,null,null,null,null,null,2
2,F0147/24-25,SFA,2024-2025,T,INVOICE-Z-2024-2025-147-1-T.pdf,null,10/02/2025,null,null,null,null,null,null,null,null,2
2,F0148/24-25,SFA,2024-2025,D,INVOICE-Z-2024-2025-148-1-D.pdf,null,10/02/2025,null,null,null,null,null,null,null,null,2
2,F0148/24-25,SFA,2024-2025,O,INVOICE-Z-2024-2025-148-1-O.pdf,null,10/02/2025,null,null,null,null,null,null,null,null,2
2,F0148/24-25,SFA,2024-2025,T,INVOICE-Z-2024-2025-148-1-T.pdf,null,10/02/2025,null,null,null,null,null,null,null,null,2
2,F0149/24-25,SFA,2024-2025,D,INVOICE-Z-2024-2025-149-1-D.pdf,null,10/02/2025,null,null,null,null,null,null,null,null,2
2,F0149/24-25,SFA,2024-2025,O,INVOICE-Z-2024-2025-149-1-O.pdf,null,10/02/2025,null,null,null,null,null,null,null,null,2
2,F0149/24-25,SFA,2024-2025,T,INVOICE-Z-2024-2025-149-1-T.pdf,null,10/02/2025,null,null,null,null,null,null,null,null,2
2,F0150/24-25,SFA,2024-2025,D,INVOICE-Z-2024-2025-150-1-D.pdf,null,10/02/2025,null,null,null,null,null,null,null,null,2
2,F0150/24-25,SFA,2024-2025,O,INVOICE-Z-2024-2025-150-1-O.pdf,null,10/02/2025,null,null,null,null,null,null,null,null,2
2,F0150/24-25,SFA,2024-2025,T,INVOICE-Z-2024-2025-150-1-T.pdf,null,10/02/2025,null,null,null,null,null,null,null,null,2
2,F0151/24-25,SFA,2024-2025,D,INVOICE-Z-2024-2025-151-1-D.pdf,null,10/02/2025,null,null,null,null,null,null,null,null,2
2,F0151/24-25,SFA,2024-2025,O,INVOICE-Z-2024-2025-151-1-O.pdf,null,10/02/2025,null,null,null,null,null,null,null,null,2
2,F0151/24-25,SFA,2024-2025,T,INVOICE-Z-2024-2025-151-1-T.pdf,null,10/02/2025,null,null,null,null,null,null,null,null,2
2,F0152/24-25,SFA,2024-2025,D,INVOICE-Z-2024-2025-152-1-D.pdf,null,10/02/2025,null,null,null,null,null,null,null,null,2
2,F0152/24-25,SFA,2024-2025,O,INVOICE-Z-2024-2025-152-1-O.pdf,null,10/02/2025,null,null,null,null,null,null,null,null,2
2,F0152/24-25,SFA,2024-2025,T,INVOICE-Z-2024-2025-152-1-T.pdf,null,10/02/2025,null,null,null,null,null,null,null,null,2
2,F0153/24-25,SFA,2024-2025,D,INVOICE-Z-2024-2025-153-1-D.pdf,null,10/02/2025,null,null,null,null,null,null,null,null,2
2,F0153/24-25,SFA,2024-2025,O,INVOICE-Z-2024-2025-153-1-O.pdf,null,10/02/2025,null,null,null,null,null,null,null,null,2
2,F0153/24-25,SFA,2024-2025,T,INVOICE-Z-2024-2025-153-1-T.pdf,null,10/02/2025,null,null,null,null,null,null,null,null,2
2,F0154/24-25,SFA,2024-2025,D,INVOICE-Z-2024-2025-154-1-D.pdf,null,10/02/2025,null,null,null,null,null,null,null,null,2
2,F0154/24-25,SFA,2024-2025,O,INVOICE-Z-2024-2025-154-1-O.pdf,null,10/02/2025,null,null,null,null,null,null,null,null,2
2,F0154/24-25,SFA,2024-2025,T,INVOICE-Z-2024-2025-154-1-T.pdf,null,10/02/2025,null,null,null,null,null,null,null,null,2
2,F0155/24-25,SFA,2024-2025,D,INVOICE-Z-2024-2025-155-1-D.pdf,null,10/02/2025,null,null,null,null,null,null,null,null,2
2,F0155/24-25,SFA,2024-2025,O,INVOICE-Z-2024-2025-155-1-O.pdf,null,10/02/2025,null,null,null,null,null,null,null,null,2
2,F0155/24-25,SFA,2024-2025,T,INVOICE-Z-2024-2025-155-1-T.pdf,null,10/02/2025,null,null,null,null,null,null,null,null,2
2,F0156/24-25,SFA,2024-2025,D,INVOICE-Z-2024-2025-156-1-D.pdf,null,10/02/2025,null,null,null,null,null,null,null,null,2
2,F0156/24-25,SFA,2024-2025,O,INVOICE-Z-2024-2025-156-1-O.pdf,null,10/02/2025,null,null,null,null,null,null,null,null,2
2,F0156/24-25,SFA,2024-2025,T,INVOICE-Z-2024-2025-156-1-T.pdf,null,10/02/2025,null,null,null,null,null,null,null,null,2
2,F0157/24-25,SFA,2024-2025,D,INVOICE-Z-2024-2025-157-1-D.pdf,null,10/02/2025,null,null,null,null,null,null,null,null,2
2,F0157/24-25,SFA,2024-2025,O,INVOICE-Z-2024-2025-157-1-O.pdf,null,10/02/2025,null,null,null,null,null,null,null,null,2
2,F0157/24-25,SFA,2024-2025,T,INVOICE-Z-2024-2025-157-1-T.pdf,null,10/02/2025,null,null,null,null,null,null,null,null,2
2,F0158/24-25,SFA,2024-2025,D,INVOICE-Z-2024-2025-158-1-D.pdf,null,10/02/2025,null,null,null,null,null,null,null,null,2
2,F0158/24-25,SFA,2024-2025,O,INVOICE-Z-2024-2025-158-1-O.pdf,null,10/02/2025,null,null,null,null,null,null,null,null,2
2,F0158/24-25,SFA,2024-2025,T,INVOICE-Z-2024-2025-158-1-T.pdf,null,10/02/2025,null,null,null,null,null,null,null,null,2
2,F0159/24-25,SFA,2024-2025,D,INVOICE-Z-2024-2025-159-1-D.pdf,null,10/02/2025,null,null,null,null,null,null,null,null,2
2,F0159/24-25,SFA,2024-2025,O,INVOICE-Z-2024-2025-159-1-O.pdf,null,10/02/2025,null,null,null,null,null,null,null,null,2
2,F0159/24-25,SFA,2024-2025,T,INVOICE-Z-2024-2025-159-1-T.pdf,null,10/02/2025,null,null,null,null,null,null,null,null,2
2,F0160/24-25,SFA,2024-2025,D,INVOICE-Z-2024-2025-160-1-D.pdf,null,10/02/2025,null,null,null,null,null,null,null,null,2
2,F0160/24-25,SFA,2024-2025,O,INVOICE-Z-2024-2025-160-1-O.pdf,null,10/02/2025,null,null,null,null,null,null,null,null,2
2,F0160/24-25,SFA,2024-2025,T,INVOICE-Z-2024-2025-160-1-T.pdf,null,10/02/2025,null,null,null,null,null,null,null,null,2
2,F0161/24-25,SFA,2024-2025,D,INVOICE-Z-2024-2025-161-1-D.pdf,null,10/02/2025,null,null,null,null,null,null,null,null,2
2,F0161/24-25,SFA,2024-2025,O,INVOICE-Z-2024-2025-161-1-O.pdf,null,10/02/2025,null,null,null,null,null,null,null,null,2
2,F0161/24-25,SFA,2024-2025,T,INVOICE-Z-2024-2025-161-1-T.pdf,null,10/02/2025,null,null,null,null,null,null,null,null,2
2,F0162/24-25,SFA,2024-2025,D,INVOICE-Z-2024-2025-162-1-D.pdf,null,11/02/2025,null,null,null,null,null,null,null,null,2
2,F0162/24-25,SFA,2024-2025,O,INVOICE-Z-2024-2025-162-1-O.pdf,null,11/02/2025,null,null,null,null,null,null,null,null,2
2,F0162/24-25,SFA,2024-2025,T,INVOICE-Z-2024-2025-162-1-T.pdf,null,11/02/2025,null,null,null,null,null,null,null,null,2
2,F0163/24-25,SFA,2024-2025,D,INVOICE-Z-2024-2025-163-1-D.pdf,null,17/02/2025,null,null,null,null,null,null,null,null,2
2,F0163/24-25,SFA,2024-2025,O,INVOICE-Z-2024-2025-163-1-O.pdf,null,17/02/2025,null,null,null,null,null,null,null,null,2
2,F0163/24-25,SFA,2024-2025,T,INVOICE-Z-2024-2025-163-1-T.pdf,null,17/02/2025,null,null,null,null,null,null,null,null,2
