

<<START>>,<<FMS_SUPPLY_CONT_TRANSPTR>>,,,,,,,, 	(04-JUN-2025 15:54:00)
 
COMPANY_CD, COUNTERPARTY_CD, AGMT_NO, AGMT_REV, CONT_NO, CONT_REV, CONTRACT_TYPE, TRANSPORTER_CD, PLANT_SEQ_NO,TIMESTAMP,
2,4 , Gail,S,1,0,1,23,0, 	(04-JUN-2025 15:54:01)
2,4 , Gail,S,1,0,1,16,0, 	(04-JUN-2025 15:54:01)
2,4 , Gail,,,,2,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,4 , Gail,,,,2,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,4 , Gail,,,,2,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,4 , Gail,,,,2,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,4 , Gail,,,,2,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,4 , Gail,,,,3,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,4 , Gail,,,,2,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,4 , Gail,,,,2,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,4 , Gail,,,,3,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,4 , Gail,,,,3,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,4 , Gail,,,,3,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,4 , Gail,,,,2,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,4 , Gail,,,,8,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,4 , Gail,,,,8,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,4 , Gail,,,,8,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,217 , ESL,S,1,0,1,23,0, 	(04-JUN-2025 15:54:01)
2,217 , ESL,S,1,0,1,25,0, 	(04-JUN-2025 15:54:01)
2,217 , ESL,S,1,0,1,33,1, 	(04-JUN-2025 15:54:01)
2,217 , ESL,S,1,0,1,19,0, 	(04-JUN-2025 15:54:01)
2,217 , ESL,S,1,0,1,28,0, 	(04-JUN-2025 15:54:01)
2,217 , ESL,S,1,0,1,36,0, 	(04-JUN-2025 15:54:01)
2,217 , ESL,S,1,0,1,41,0, 	(04-JUN-2025 15:54:01)
2,217 , ESL,S,1,0,1,27,1, 	(04-JUN-2025 15:54:01)
2,217 , ESL,S,1,0,1,34,0, 	(04-JUN-2025 15:54:01)
2,217 , ESL,S,1,0,1,37,0, 	(04-JUN-2025 15:54:01)
2,217 , ESL,S,1,0,1,44,0, 	(04-JUN-2025 15:54:01)
2,217 , ESL,S,1,0,1,4,0, 	(04-JUN-2025 15:54:01)
2,217 , ESL,S,1,0,1,7,0, 	(04-JUN-2025 15:54:01)
2,217 , ESL,S,1,0,1,9,0, 	(04-JUN-2025 15:54:01)
2,217 , ESL,S,1,0,1,12,0, 	(04-JUN-2025 15:54:01)
2,217 , ESL,S,1,0,1,13,0, 	(04-JUN-2025 15:54:01)
2,217 , ESL,S,1,0,1,15,0, 	(04-JUN-2025 15:54:01)
2,217 , ESL,S,1,0,1,20,0, 	(04-JUN-2025 15:54:01)
2,217 , ESL,S,1,0,1,29,0, 	(04-JUN-2025 15:54:01)
2,217 , ESL,S,1,0,1,42,0, 	(04-JUN-2025 15:54:01)
2,217 , ESL,S,1,0,1,8,0, 	(04-JUN-2025 15:54:01)
2,217 , ESL,S,1,0,1,11,0, 	(04-JUN-2025 15:54:01)
2,217 , ESL,S,1,0,1,14,0, 	(04-JUN-2025 15:54:01)
2,217 , ESL,S,1,0,1,17,0, 	(04-JUN-2025 15:54:01)
2,217 , ESL,S,1,0,1,22,0, 	(04-JUN-2025 15:54:01)
2,217 , ESL,S,1,0,1,33,0, 	(04-JUN-2025 15:54:01)
2,217 , ESL,S,1,0,1,38,0, 	(04-JUN-2025 15:54:01)
2,217 , ESL,S,1,0,1,43,0, 	(04-JUN-2025 15:54:01)
2,217 , ESL,S,1,0,1,3,0, 	(04-JUN-2025 15:54:01)
2,217 , ESL,S,1,0,1,21,0, 	(04-JUN-2025 15:54:01)
2,217 , ESL,S,1,0,1,32,0, 	(04-JUN-2025 15:54:01)
2,217 , ESL,S,1,0,1,35,0, 	(04-JUN-2025 15:54:01)
2,217 , ESL,S,1,0,1,41,1, 	(04-JUN-2025 15:54:01)
2,217 , ESL,S,1,0,1,2,0, 	(04-JUN-2025 15:54:01)
2,217 , ESL,S,1,0,1,5,0, 	(04-JUN-2025 15:54:01)
2,217 , ESL,S,1,0,1,16,0, 	(04-JUN-2025 15:54:01)
2,217 , ESL,S,1,0,1,24,0, 	(04-JUN-2025 15:54:01)
2,217 , ESL,S,1,0,1,31,0, 	(04-JUN-2025 15:54:01)
2,217 , ESL,S,1,0,1,45,0, 	(04-JUN-2025 15:54:01)
2,217 , ESL,S,1,0,1,10,0, 	(04-JUN-2025 15:54:01)
2,217 , ESL,S,1,0,1,26,1, 	(04-JUN-2025 15:54:01)
2,217 , ESL,S,1,0,1,30,0, 	(04-JUN-2025 15:54:01)
2,217 , ESL,S,1,0,1,39,0, 	(04-JUN-2025 15:54:01)
2,217 , ESL,S,1,0,1,40,0, 	(04-JUN-2025 15:54:01)
2,217 , ESL,S,1,0,1,1,0, 	(04-JUN-2025 15:54:01)
2,217 , ESL,S,1,0,1,6,0, 	(04-JUN-2025 15:54:01)
2,217 , ESL,S,1,0,1,18,0, 	(04-JUN-2025 15:54:01)
2,217 , ESL,,,,1,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,217 , ESL,,,,1,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,217 , ESL,,,,1,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,217 , ESL,,,,1,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,217 , ESL,,,,1,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,217 , ESL,,,,1,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,217 , ESL,,,,1,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,217 , ESL,,,,1,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,217 , ESL,,,,1,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,217 , ESL,,,,1,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,217 , ESL,,,,1,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,217 , ESL,,,,1,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,217 , ESL,,,,1,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,217 , ESL,,,,1,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,217 , ESL,,,,1,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,4,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,1,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,6,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,3,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,3,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,4,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,1,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,4,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,3,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,4,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,5,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,1,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,2,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,5,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,4,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,5,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,2,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,3,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,4,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,6,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,6,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,5,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,4,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,2,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,4,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,1,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,5,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,1,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,3,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,1,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,3,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,6,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,1,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,6,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,4,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,3,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,6,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,4,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,5,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,1,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,3,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,4,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,2,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,1,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,2,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,6,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,6,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,1,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,4,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,4,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,1,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,3,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,1,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,3,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,1,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,1,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,6,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,3,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,5,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,5,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,5,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,6,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,6,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,4,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,6,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,6,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,6,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,6,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,3,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,3,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,1,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,1,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,3,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,5,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,3,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,5,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,6,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,2,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,6,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,3,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,5,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,2,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,2,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,6,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,1,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,5,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,5,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,5,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,6,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,6,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,2,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,3,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,4,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,5,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,3,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,6,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,5,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,1,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,2,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,6,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,2,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,4,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,5,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,1,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,2,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,2,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,4,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,2,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,4,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,6,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,3,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,5,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,1,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,4,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,1,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,4,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,1,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,2,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,5,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,3,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,6,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,6,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,2,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,3,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,4,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,1,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,5,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,5,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,1,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,4,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,1,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,1,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,2,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,2,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,6,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,2,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,2,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,6,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,3,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,2,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,1,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,1,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,5,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,3,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,4,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,1,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,6,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,6,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,5,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,3,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,4,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,2,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,2,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,3,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,6,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,2,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,6,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,3,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,2,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,6,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,1,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,6,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,2,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,2,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,6,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,2,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,4,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,6,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,5,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,3,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,1,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,6,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,1,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,5,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,6,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,5,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,4,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,6,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,4,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,1,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,4,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,5,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,5,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,3,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,2,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,2,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,4,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,4,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,1,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,4,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,5,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,2,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,4,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,5,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,1,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,3,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,4,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,5,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,6,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,4,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,1,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,6,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,2,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,5,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,2,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,3,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,1,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,1,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,1,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,4,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,3,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,5,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,4,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,5,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,4,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,2,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,3,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,3,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,6,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,3,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,3,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,2,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,5,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,5,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,6,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,1,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,2,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
2,5 , NTPC,,,,6,,, 	(04-JUN-2025 15:54:01)	 (Not Inserted)
