

<<START>>,<<FMS_PUR_SG_INV_MST>>,,,,,,,,,,,,,,,,,, 	(03-MAY-2025 17:04:27)
 
COMPANY_CD, COUNTERPARTY_CD, AGMT_NO, AGMT_REV, CONT_NO, CONT_REV, CONTRACT_TYPE, PLANT_SEQ, BU_UNIT, FREQ, PERIOD_START_DT, PERIOD_END_DT, INVOICE_SEQ, FINANCIAL_YEAR, INV_FLAG,CONTACT_PERSON_CD,BU_CONTACT_PERSON_CD,INVOICE_NO,SALE_PRICE,TIMESTAMP
2,270, 1, 0, 725029,0, N, 1, 1,10,05/07/2010 00:00:00, 05/07/2010 00:00:00, 1, 2010-2011,F,0,0,T0021771,5.624, 	(03-MAY-2025 17:04:28)
2,270, 1, 0, 725029,0, N, 1, 1,10,05/07/2010 00:00:00, 05/07/2010 00:00:00, 1, 2010-2011,CP,0,0,LNG_33,5.624, 	(03-MAY-2025 17:04:28)
2,270, 1, 0, 725029,0, N, 1, 1,10,05/07/2010 00:00:00, 05/07/2010 00:00:00, 1, 2010-2011,CF,0,0,T0021771,5.624, 	(03-MAY-2025 17:04:28)
2,270, 1, 0, 725031,0, N, 1, 1,10,10/08/2010 00:00:00, 13/08/2010 00:00:00, 2, 2010-2011,P,0,0,T0023451,7.6604, 	(03-MAY-2025 17:04:28)
2,270, 1, 0, 725031,0, N, 1, 1,10,10/08/2010 00:00:00, 13/08/2010 00:00:00, 2, 2010-2011,PF,0,0,T0023451,7.6604, 	(03-MAY-2025 17:04:28)
2,270, 1, 0, 725031,0, N, 1, 1,10,10/08/2010 00:00:00, 13/08/2010 00:00:00, 2, 2010-2011,P,0,0,T-0025175,8.0886, 	(03-MAY-2025 17:04:28)	 (Not Inserted)
2,270, 1, 0, 725031,0, N, 1, 1,10,10/08/2010 00:00:00, 13/08/2010 00:00:00, 2, 2010-2011,PF,0,0,T-0025175,8.0886, 	(03-MAY-2025 17:04:28)	 (Not Inserted)
2,270, 1, 0, 725031,0, N, 1, 1,10,10/08/2010 00:00:00, 13/08/2010 00:00:00, 2, 2010-2011,P,0,0,T0025874,8.3003, 	(03-MAY-2025 17:04:28)	 (Not Inserted)
2,270, 1, 0, 725031,0, N, 1, 1,10,10/08/2010 00:00:00, 13/08/2010 00:00:00, 2, 2010-2011,PF,0,0,T0025874,8.3003, 	(03-MAY-2025 17:04:28)	 (Not Inserted)
2,270, 1, 0, 725031,0, N, 1, 1,10,10/08/2010 00:00:00, 13/08/2010 00:00:00, 2, 2010-2011,P,0,0,T0027160,7.2974, 	(03-MAY-2025 17:04:28)	 (Not Inserted)
2,270, 1, 0, 725031,0, N, 1, 1,10,10/08/2010 00:00:00, 13/08/2010 00:00:00, 2, 2010-2011,PF,0,0,T0027160,7.2974, 	(03-MAY-2025 17:04:28)	 (Not Inserted)
2,270, 1, 0, 725031,0, N, 1, 1,10,10/08/2010 00:00:00, 13/08/2010 00:00:00, 2, 2010-2011,P,0,0,T0028799,7.2382, 	(03-MAY-2025 17:04:28)	 (Not Inserted)
2,270, 1, 0, 725031,0, N, 1, 1,10,10/08/2010 00:00:00, 13/08/2010 00:00:00, 2, 2010-2011,PF,0,0,T0028799,7.2382, 	(03-MAY-2025 17:04:28)	 (Not Inserted)
2,270, 1, 0, 725031,0, N, 1, 1,10,10/08/2010 00:00:00, 13/08/2010 00:00:00, 2, 2010-2011,F,0,0,T0023693,7.6604, 	(03-MAY-2025 17:04:28)
2,270, 1, 0, 725031,0, N, 1, 1,10,10/08/2010 00:00:00, 13/08/2010 00:00:00, 2, 2010-2011,F,0,0,T-0025226,8.0886, 	(03-MAY-2025 17:04:28)	 (Not Inserted)
2,270, 1, 0, 725031,0, N, 1, 1,10,10/08/2010 00:00:00, 13/08/2010 00:00:00, 2, 2010-2011,F,0,0,T0025896,8.3003, 	(03-MAY-2025 17:04:28)	 (Not Inserted)
2,270, 1, 0, 725031,0, N, 1, 1,10,10/08/2010 00:00:00, 13/08/2010 00:00:00, 2, 2010-2011,F,0,0,T0027413,7.2974, 	(03-MAY-2025 17:04:28)	 (Not Inserted)
2,270, 1, 0, 725031,0, N, 1, 1,10,10/08/2010 00:00:00, 13/08/2010 00:00:00, 2, 2010-2011,F,0,0,T0028825,7.2382, 	(03-MAY-2025 17:04:28)	 (Not Inserted)
2,270, 1, 0, 725031,0, N, 1, 1,10,10/08/2010 00:00:00, 13/08/2010 00:00:00, 2, 2010-2011,CP,0,0,T0023451,7.6604, 	(03-MAY-2025 17:04:28)
2,270, 1, 0, 725031,0, N, 1, 1,10,10/08/2010 00:00:00, 13/08/2010 00:00:00, 2, 2010-2011,CP,0,0,T-0025175,8.0886, 	(03-MAY-2025 17:04:28)	 (Not Inserted)
2,270, 1, 0, 725031,0, N, 1, 1,10,10/08/2010 00:00:00, 13/08/2010 00:00:00, 2, 2010-2011,CP,0,0,T0025874,8.3003, 	(03-MAY-2025 17:04:28)	 (Not Inserted)
2,270, 1, 0, 725031,0, N, 1, 1,10,10/08/2010 00:00:00, 13/08/2010 00:00:00, 2, 2010-2011,CP,0,0,T0027160,7.2974, 	(03-MAY-2025 17:04:28)	 (Not Inserted)
2,270, 1, 0, 725031,0, N, 1, 1,10,10/08/2010 00:00:00, 13/08/2010 00:00:00, 2, 2010-2011,CP,0,0,T0028799,7.2382, 	(03-MAY-2025 17:04:28)	 (Not Inserted)
2,270, 1, 0, 725031,0, N, 1, 1,10,10/08/2010 00:00:00, 13/08/2010 00:00:00, 2, 2010-2011,CF,0,0,T0023693,7.6604, 	(03-MAY-2025 17:04:28)
2,270, 1, 0, 725031,0, N, 1, 1,10,10/08/2010 00:00:00, 13/08/2010 00:00:00, 2, 2010-2011,CF,0,0,T-0025226,8.0886, 	(03-MAY-2025 17:04:28)	 (Not Inserted)
2,270, 1, 0, 725031,0, N, 1, 1,10,10/08/2010 00:00:00, 13/08/2010 00:00:00, 2, 2010-2011,CF,0,0,T0025896,8.3003, 	(03-MAY-2025 17:04:28)	 (Not Inserted)
2,270, 1, 0, 725031,0, N, 1, 1,10,10/08/2010 00:00:00, 13/08/2010 00:00:00, 2, 2010-2011,CF,0,0,T0027413,7.2974, 	(03-MAY-2025 17:04:28)	 (Not Inserted)
2,270, 1, 0, 725031,0, N, 1, 1,10,10/08/2010 00:00:00, 13/08/2010 00:00:00, 2, 2010-2011,CF,0,0,T0028825,7.2382, 	(03-MAY-2025 17:04:28)	 (Not Inserted)
2,270, 1, 0, 725030,0, N, 1, 1,10,16/08/2010 00:00:00, 16/08/2010 00:00:00, 3, 2010-2011,P,0,0,T0022044,7.8, 	(03-MAY-2025 17:04:28)
2,270, 1, 0, 725030,0, N, 1, 1,10,16/08/2010 00:00:00, 16/08/2010 00:00:00, 3, 2010-2011,PF,0,0,T0022044,7.8, 	(03-MAY-2025 17:04:28)
2,270, 1, 0, 725030,0, N, 1, 1,10,16/08/2010 00:00:00, 16/08/2010 00:00:00, 3, 2010-2011,F,0,0,T0022092,7.8, 	(03-MAY-2025 17:04:28)
2,270, 1, 0, 725030,0, N, 1, 1,10,16/08/2010 00:00:00, 16/08/2010 00:00:00, 3, 2010-2011,CP,0,0,T0022044,7.8, 	(03-MAY-2025 17:04:28)
2,270, 1, 0, 725030,0, N, 1, 1,10,16/08/2010 00:00:00, 16/08/2010 00:00:00, 3, 2010-2011,CF,0,0,T0022092,7.8, 	(03-MAY-2025 17:04:28)
2,270, 1, 0, 725032,0, N, 1, 1,10,17/01/2011 00:00:00, 18/01/2011 00:00:00, 4, 2010-2011,P,0,0,T0023154,9.7, 	(03-MAY-2025 17:04:28)
2,270, 1, 0, 725032,0, N, 1, 1,10,17/01/2011 00:00:00, 18/01/2011 00:00:00, 4, 2010-2011,PF,0,0,T0023154,9.7, 	(03-MAY-2025 17:04:28)
2,270, 1, 0, 725032,0, N, 1, 1,10,17/01/2011 00:00:00, 18/01/2011 00:00:00, 4, 2010-2011,F,0,0,T0023177,9.7, 	(03-MAY-2025 17:04:28)
2,270, 1, 0, 725032,0, N, 1, 1,10,17/01/2011 00:00:00, 18/01/2011 00:00:00, 4, 2010-2011,CP,0,0,T0023154,9.7, 	(03-MAY-2025 17:04:28)
2,270, 1, 0, 725032,0, N, 1, 1,10,17/01/2011 00:00:00, 18/01/2011 00:00:00, 4, 2010-2011,CF,0,0,T0023177,9.7, 	(03-MAY-2025 17:04:28)
2,270, 1, 0, 725035,0, N, 1, 1,10,09/05/2011 00:00:00, 11/05/2011 00:00:00, 1, 2011-2012,P,0,0,T0030808,12.4997, 	(03-MAY-2025 17:04:28)
2,270, 1, 0, 725035,0, N, 1, 1,10,09/05/2011 00:00:00, 11/05/2011 00:00:00, 1, 2011-2012,PF,0,0,T0030808,12.4997, 	(03-MAY-2025 17:04:28)
2,270, 1, 0, 725035,0, N, 1, 1,10,09/05/2011 00:00:00, 11/05/2011 00:00:00, 1, 2011-2012,P,0,0,T0031343,12.1725, 	(03-MAY-2025 17:04:28)	 (Not Inserted)
2,270, 1, 0, 725035,0, N, 1, 1,10,09/05/2011 00:00:00, 11/05/2011 00:00:00, 1, 2011-2012,PF,0,0,T0031343,12.1725, 	(03-MAY-2025 17:04:28)	 (Not Inserted)
2,270, 1, 0, 725035,0, N, 1, 1,10,09/05/2011 00:00:00, 11/05/2011 00:00:00, 1, 2011-2012,P,0,0,T0031625,11.7005, 	(03-MAY-2025 17:04:28)	 (Not Inserted)
2,270, 1, 0, 725035,0, N, 1, 1,10,09/05/2011 00:00:00, 11/05/2011 00:00:00, 1, 2011-2012,PF,0,0,T0031625,11.7005, 	(03-MAY-2025 17:04:28)	 (Not Inserted)
2,270, 1, 0, 725035,0, N, 1, 1,10,09/05/2011 00:00:00, 11/05/2011 00:00:00, 1, 2011-2012,P,0,0,T0032214,11.6189, 	(03-MAY-2025 17:04:28)	 (Not Inserted)
2,270, 1, 0, 725035,0, N, 1, 1,10,09/05/2011 00:00:00, 11/05/2011 00:00:00, 1, 2011-2012,PF,0,0,T0032214,11.6189, 	(03-MAY-2025 17:04:28)	 (Not Inserted)
2,270, 1, 0, 725035,0, N, 1, 1,10,09/05/2011 00:00:00, 11/05/2011 00:00:00, 1, 2011-2012,P,0,0,T0032467,12.1714, 	(03-MAY-2025 17:04:28)	 (Not Inserted)
2,270, 1, 0, 725035,0, N, 1, 1,10,09/05/2011 00:00:00, 11/05/2011 00:00:00, 1, 2011-2012,PF,0,0,T0032467,12.1714, 	(03-MAY-2025 17:04:28)	 (Not Inserted)
2,270, 1, 0, 725035,0, N, 1, 1,10,09/05/2011 00:00:00, 11/05/2011 00:00:00, 1, 2011-2012,P,0,0,T0032993,12.2475, 	(03-MAY-2025 17:04:28)	 (Not Inserted)
2,270, 1, 0, 725035,0, N, 1, 1,10,09/05/2011 00:00:00, 11/05/2011 00:00:00, 1, 2011-2012,PF,0,0,T0032993,12.2475, 	(03-MAY-2025 17:04:28)	 (Not Inserted)
2,270, 1, 0, 725035,0, N, 1, 1,10,09/05/2011 00:00:00, 11/05/2011 00:00:00, 1, 2011-2012,F,0,0,T0031040,12.4997, 	(03-MAY-2025 17:04:28)
2,270, 1, 0, 725035,0, N, 1, 1,10,09/05/2011 00:00:00, 11/05/2011 00:00:00, 1, 2011-2012,F,0,0,T0031364,12.1725, 	(03-MAY-2025 17:04:28)	 (Not Inserted)
2,270, 1, 0, 725035,0, N, 1, 1,10,09/05/2011 00:00:00, 11/05/2011 00:00:00, 1, 2011-2012,F,0,0,T0031656,11.7005, 	(03-MAY-2025 17:04:28)	 (Not Inserted)
2,270, 1, 0, 725035,0, N, 1, 1,10,09/05/2011 00:00:00, 11/05/2011 00:00:00, 1, 2011-2012,F,0,0,T0032224,11.6189, 	(03-MAY-2025 17:04:28)	 (Not Inserted)
2,270, 1, 0, 725035,0, N, 1, 1,10,09/05/2011 00:00:00, 11/05/2011 00:00:00, 1, 2011-2012,F,0,0,T0032646,12.1714, 	(03-MAY-2025 17:04:28)	 (Not Inserted)
2,270, 1, 0, 725035,0, N, 1, 1,10,09/05/2011 00:00:00, 11/05/2011 00:00:00, 1, 2011-2012,F,0,0,T0033021,12.2475, 	(03-MAY-2025 17:04:28)	 (Not Inserted)
2,270, 1, 0, 725035,0, N, 1, 1,10,09/05/2011 00:00:00, 11/05/2011 00:00:00, 1, 2011-2012,CP,0,0,T0030808,12.4997, 	(03-MAY-2025 17:04:28)
2,270, 1, 0, 725035,0, N, 1, 1,10,09/05/2011 00:00:00, 11/05/2011 00:00:00, 1, 2011-2012,CP,0,0,T0031343,12.1725, 	(03-MAY-2025 17:04:28)	 (Not Inserted)
2,270, 1, 0, 725035,0, N, 1, 1,10,09/05/2011 00:00:00, 11/05/2011 00:00:00, 1, 2011-2012,CP,0,0,T0031625,11.7005, 	(03-MAY-2025 17:04:28)	 (Not Inserted)
2,270, 1, 0, 725035,0, N, 1, 1,10,09/05/2011 00:00:00, 11/05/2011 00:00:00, 1, 2011-2012,CP,0,0,T0032214,11.6189, 	(03-MAY-2025 17:04:28)	 (Not Inserted)
2,270, 1, 0, 725035,0, N, 1, 1,10,09/05/2011 00:00:00, 11/05/2011 00:00:00, 1, 2011-2012,CP,0,0,T0032467,12.1714, 	(03-MAY-2025 17:04:28)	 (Not Inserted)
2,270, 1, 0, 725035,0, N, 1, 1,10,09/05/2011 00:00:00, 11/05/2011 00:00:00, 1, 2011-2012,CP,0,0,T0032993,12.2475, 	(03-MAY-2025 17:04:28)	 (Not Inserted)
2,270, 1, 0, 725035,0, N, 1, 1,10,09/05/2011 00:00:00, 11/05/2011 00:00:00, 1, 2011-2012,CF,0,0,T0031040,12.4997, 	(03-MAY-2025 17:04:28)
2,270, 1, 0, 725035,0, N, 1, 1,10,09/05/2011 00:00:00, 11/05/2011 00:00:00, 1, 2011-2012,CF,0,0,T0031364,12.1725, 	(03-MAY-2025 17:04:28)	 (Not Inserted)
2,270, 1, 0, 725035,0, N, 1, 1,10,09/05/2011 00:00:00, 11/05/2011 00:00:00, 1, 2011-2012,CF,0,0,T0031656,11.7005, 	(03-MAY-2025 17:04:28)	 (Not Inserted)
2,270, 1, 0, 725035,0, N, 1, 1,10,09/05/2011 00:00:00, 11/05/2011 00:00:00, 1, 2011-2012,CF,0,0,T0032224,11.6189, 	(03-MAY-2025 17:04:28)	 (Not Inserted)
2,270, 1, 0, 725035,0, N, 1, 1,10,09/05/2011 00:00:00, 11/05/2011 00:00:00, 1, 2011-2012,CF,0,0,T0032646,12.1714, 	(03-MAY-2025 17:04:28)	 (Not Inserted)
2,270, 1, 0, 725035,0, N, 1, 1,10,09/05/2011 00:00:00, 11/05/2011 00:00:00, 1, 2011-2012,CF,0,0,T0033021,12.2475, 	(03-MAY-2025 17:04:28)	 (Not Inserted)
2,270, 1, 0, 725033,0, N, 1, 1,10,17/05/2011 00:00:00, 18/05/2011 00:00:00, 2, 2011-2012,P,0,0,T0024513,12.48, 	(03-MAY-2025 17:04:28)
2,270, 1, 0, 725033,0, N, 1, 1,10,17/05/2011 00:00:00, 18/05/2011 00:00:00, 2, 2011-2012,PF,0,0,T0024513,12.48, 	(03-MAY-2025 17:04:28)
2,270, 1, 0, 725033,0, N, 1, 1,10,17/05/2011 00:00:00, 18/05/2011 00:00:00, 2, 2011-2012,F,0,0,T0024574,12.48, 	(03-MAY-2025 17:04:28)
2,270, 1, 0, 725033,0, N, 1, 1,10,17/05/2011 00:00:00, 18/05/2011 00:00:00, 2, 2011-2012,CP,0,0,T0024513,12.48, 	(03-MAY-2025 17:04:28)
2,270, 1, 0, 725033,0, N, 1, 1,10,17/05/2011 00:00:00, 18/05/2011 00:00:00, 2, 2011-2012,CF,0,0,T0024574,12.48, 	(03-MAY-2025 17:04:28)
2,270, 1, 0, 725034,0, N, 1, 1,10,29/06/2011 00:00:00, 13/07/2011 00:00:00, 3, 2011-2012,P,0,0,T0026821,13.5079, 	(03-MAY-2025 17:04:28)
2,270, 1, 0, 725034,0, N, 1, 1,10,29/06/2011 00:00:00, 13/07/2011 00:00:00, 3, 2011-2012,PF,0,0,T0026821,13.5079, 	(03-MAY-2025 17:04:28)
2,270, 1, 0, 725034,0, N, 1, 1,10,29/06/2011 00:00:00, 13/07/2011 00:00:00, 3, 2011-2012,P,0,0,T0027847,15.0444, 	(03-MAY-2025 17:04:28)	 (Not Inserted)
2,270, 1, 0, 725034,0, N, 1, 1,10,29/06/2011 00:00:00, 13/07/2011 00:00:00, 3, 2011-2012,PF,0,0,T0027847,15.0444, 	(03-MAY-2025 17:04:28)	 (Not Inserted)
2,270, 1, 0, 725034,0, N, 1, 1,10,29/06/2011 00:00:00, 13/07/2011 00:00:00, 3, 2011-2012,P,0,0,T0028503,13.4992, 	(03-MAY-2025 17:04:28)	 (Not Inserted)
2,270, 1, 0, 725034,0, N, 1, 1,10,29/06/2011 00:00:00, 13/07/2011 00:00:00, 3, 2011-2012,PF,0,0,T0028503,13.4992, 	(03-MAY-2025 17:04:28)	 (Not Inserted)
2,270, 1, 0, 725034,0, N, 1, 1,10,29/06/2011 00:00:00, 13/07/2011 00:00:00, 3, 2011-2012,F,0,0,T0026849,13.5079, 	(03-MAY-2025 17:04:28)
2,270, 1, 0, 725034,0, N, 1, 1,10,29/06/2011 00:00:00, 13/07/2011 00:00:00, 3, 2011-2012,F,0,0,T0027964,15.0444, 	(03-MAY-2025 17:04:28)	 (Not Inserted)
2,270, 1, 0, 725034,0, N, 1, 1,10,29/06/2011 00:00:00, 13/07/2011 00:00:00, 3, 2011-2012,F,0,0,T0028517,13.4992, 	(03-MAY-2025 17:04:28)	 (Not Inserted)
2,270, 1, 0, 725034,0, N, 1, 1,10,29/06/2011 00:00:00, 13/07/2011 00:00:00, 3, 2011-2012,CP,0,0,T0026821,13.5079, 	(03-MAY-2025 17:04:28)
2,270, 1, 0, 725034,0, N, 1, 1,10,29/06/2011 00:00:00, 13/07/2011 00:00:00, 3, 2011-2012,CP,0,0,T0027847,15.0444, 	(03-MAY-2025 17:04:28)	 (Not Inserted)
2,270, 1, 0, 725034,0, N, 1, 1,10,29/06/2011 00:00:00, 13/07/2011 00:00:00, 3, 2011-2012,CP,0,0,T0028503,13.4992, 	(03-MAY-2025 17:04:28)	 (Not Inserted)
2,270, 1, 0, 725034,0, N, 1, 1,10,29/06/2011 00:00:00, 13/07/2011 00:00:00, 3, 2011-2012,CF,0,0,T0026849,13.5079, 	(03-MAY-2025 17:04:28)
2,270, 1, 0, 725034,0, N, 1, 1,10,29/06/2011 00:00:00, 13/07/2011 00:00:00, 3, 2011-2012,CF,0,0,T0027964,15.0444, 	(03-MAY-2025 17:04:28)	 (Not Inserted)
2,270, 1, 0, 725034,0, N, 1, 1,10,29/06/2011 00:00:00, 13/07/2011 00:00:00, 3, 2011-2012,CF,0,0,T0028517,13.4992, 	(03-MAY-2025 17:04:28)	 (Not Inserted)
2,116, 1, 0, 725036,0, N, 1, 1,10,17/03/2005 00:00:00, 18/03/2005 00:00:00, 1, 2004-2005,P,0,0,20050324,5.6231, 	(03-MAY-2025 17:04:28)
2,116, 1, 0, 725036,0, N, 1, 1,10,17/03/2005 00:00:00, 18/03/2005 00:00:00, 1, 2004-2005,PF,0,0,20050324,5.6231, 	(03-MAY-2025 17:04:28)
2,116, 1, 0, 725036,0, N, 1, 1,10,17/03/2005 00:00:00, 18/03/2005 00:00:00, 1, 2004-2005,F,0,0,20050324(Suppl),5.6231, 	(03-MAY-2025 17:04:28)
2,116, 1, 0, 725036,0, N, 1, 1,10,17/03/2005 00:00:00, 18/03/2005 00:00:00, 1, 2004-2005,CP,0,0,20050324,5.6231, 	(03-MAY-2025 17:04:28)
2,116, 1, 0, 725036,0, N, 1, 1,10,17/03/2005 00:00:00, 18/03/2005 00:00:00, 1, 2004-2005,CF,0,0,20050324(Suppl),5.6231, 	(03-MAY-2025 17:04:28)
2,116, 1, 0, 725037,0, N, 1, 1,10,05/09/2005 00:00:00, 06/09/2005 00:00:00, 2, 2005-2006,P,0,0,91043925,6.2596, 	(03-MAY-2025 17:04:28)
2,116, 1, 0, 725037,0, N, 1, 1,10,05/09/2005 00:00:00, 06/09/2005 00:00:00, 2, 2005-2006,PF,0,0,91043925,6.2596, 	(03-MAY-2025 17:04:28)
2,116, 1, 0, 725037,0, N, 1, 1,10,05/09/2005 00:00:00, 06/09/2005 00:00:00, 2, 2005-2006,F,0,0,90193304,6.2596, 	(03-MAY-2025 17:04:28)
2,116, 1, 0, 725037,0, N, 1, 1,10,05/09/2005 00:00:00, 06/09/2005 00:00:00, 2, 2005-2006,CP,0,0,91043925,6.2596, 	(03-MAY-2025 17:04:28)
2,116, 1, 0, 725037,0, N, 1, 1,10,05/09/2005 00:00:00, 06/09/2005 00:00:00, 2, 2005-2006,CF,0,0,90193304,6.2596, 	(03-MAY-2025 17:04:28)
2,116, 1, 0, 725038,0, N, 1, 1,10,20/03/2006 00:00:00, 21/03/2006 00:00:00, 3, 2005-2006,P,0,0,90211648,8, 	(03-MAY-2025 17:04:28)
2,116, 1, 0, 725038,0, N, 1, 1,10,20/03/2006 00:00:00, 21/03/2006 00:00:00, 3, 2005-2006,PF,0,0,90211648,8, 	(03-MAY-2025 17:04:28)
2,116, 1, 0, 725038,0, N, 1, 1,10,20/03/2006 00:00:00, 21/03/2006 00:00:00, 3, 2005-2006,F,0,0,NA,8, 	(03-MAY-2025 17:04:28)
2,116, 1, 0, 725038,0, N, 1, 1,10,20/03/2006 00:00:00, 21/03/2006 00:00:00, 3, 2005-2006,CP,0,0,90211648,8, 	(03-MAY-2025 17:04:28)
2,116, 1, 0, 725050,0, N, 1, 1,10,01/01/2007 00:00:00, 02/01/2007 00:00:00, 5, 2006-2007,P,0,0,91055681/P,9.3, 	(03-MAY-2025 17:04:28)
2,116, 1, 0, 725050,0, N, 1, 1,10,01/01/2007 00:00:00, 02/01/2007 00:00:00, 5, 2006-2007,PF,0,0,91055681/P,9.3, 	(03-MAY-2025 17:04:28)
2,116, 1, 0, 725050,0, N, 1, 1,10,01/01/2007 00:00:00, 02/01/2007 00:00:00, 5, 2006-2007,F,0,0,90243944,9.3, 	(03-MAY-2025 17:04:28)
2,116, 1, 0, 725050,0, N, 1, 1,10,01/01/2007 00:00:00, 02/01/2007 00:00:00, 5, 2006-2007,CP,0,0,91055681/P,9.3, 	(03-MAY-2025 17:04:28)
2,116, 1, 0, 725054,0, N, 1, 1,10,06/03/2007 00:00:00, 07/03/2007 00:00:00, 6, 2006-2007,P,0,0,91057573,8.25, 	(03-MAY-2025 17:04:28)
2,116, 1, 0, 725054,0, N, 1, 1,10,06/03/2007 00:00:00, 07/03/2007 00:00:00, 6, 2006-2007,PF,0,0,91057573,8.25, 	(03-MAY-2025 17:04:28)
2,116, 1, 0, 725054,0, N, 1, 1,10,06/03/2007 00:00:00, 07/03/2007 00:00:00, 6, 2006-2007,F,0,0,90251601,8.25, 	(03-MAY-2025 17:04:28)
2,116, 1, 0, 725054,0, N, 1, 1,10,06/03/2007 00:00:00, 07/03/2007 00:00:00, 6, 2006-2007,CP,0,0,91057573,8.25, 	(03-MAY-2025 17:04:28)
2,116, 1, 0, 725047,0, N, 1, 1,10,08/12/2006 00:00:00, 09/12/2006 00:00:00, 7, 2006-2007,P,0,0,91054649,9.3, 	(03-MAY-2025 17:04:28)
2,116, 1, 0, 725047,0, N, 1, 1,10,08/12/2006 00:00:00, 09/12/2006 00:00:00, 7, 2006-2007,PF,0,0,91054649,9.3, 	(03-MAY-2025 17:04:28)
2,116, 1, 0, 725047,0, N, 1, 1,10,08/12/2006 00:00:00, 09/12/2006 00:00:00, 7, 2006-2007,F,0,0,90238762,9.3, 	(03-MAY-2025 17:04:28)
2,116, 1, 0, 725047,0, N, 1, 1,10,08/12/2006 00:00:00, 09/12/2006 00:00:00, 7, 2006-2007,CP,0,0,91054649,9.3, 	(03-MAY-2025 17:04:28)
2,116, 1, 0, 725048,0, N, 1, 1,10,08/12/2006 00:00:00, 09/12/2006 00:00:00, 8, 2006-2007,P,0,0,91055736,9.3, 	(03-MAY-2025 17:04:28)
2,116, 1, 0, 725048,0, N, 1, 1,10,08/12/2006 00:00:00, 09/12/2006 00:00:00, 8, 2006-2007,PF,0,0,91055736,9.3, 	(03-MAY-2025 17:04:28)
2,116, 1, 0, 725048,0, N, 1, 1,10,08/12/2006 00:00:00, 09/12/2006 00:00:00, 8, 2006-2007,F,0,0,90243314,9.3, 	(03-MAY-2025 17:04:28)
2,116, 1, 0, 725048,0, N, 1, 1,10,08/12/2006 00:00:00, 09/12/2006 00:00:00, 8, 2006-2007,CP,0,0,91055736,9.3, 	(03-MAY-2025 17:04:28)
2,116, 1, 0, 725048,0, N, 1, 1,10,08/12/2006 00:00:00, 09/12/2006 00:00:00, 2, 2006-2007,CF,0,0,90243314,9.3, 	(03-MAY-2025 17:04:28)
2,116, 1, 0, 725045,0, N, 1, 1,10,09/10/2006 00:00:00, 10/10/2006 00:00:00, 9, 2006-2007,P,0,0,91053584,7, 	(03-MAY-2025 17:04:28)
2,116, 1, 0, 725045,0, N, 1, 1,10,09/10/2006 00:00:00, 10/10/2006 00:00:00, 9, 2006-2007,PF,0,0,91053584,7, 	(03-MAY-2025 17:04:28)
2,116, 1, 0, 725045,0, N, 1, 1,10,09/10/2006 00:00:00, 10/10/2006 00:00:00, 9, 2006-2007,F,0,0,90234968,7, 	(03-MAY-2025 17:04:28)
2,116, 1, 0, 725045,0, N, 1, 1,10,09/10/2006 00:00:00, 10/10/2006 00:00:00, 9, 2006-2007,CP,0,0,91053584,7, 	(03-MAY-2025 17:04:28)
2,116, 1, 0, 725045,0, N, 1, 1,10,09/10/2006 00:00:00, 10/10/2006 00:00:00, 3, 2006-2007,CF,0,0,90234968,7, 	(03-MAY-2025 17:04:28)
2,116, 1, 0, 725044,0, N, 1, 1,10,12/09/2006 00:00:00, 13/09/2006 00:00:00, 10, 2006-2007,P,0,0,91053053,9.95, 	(03-MAY-2025 17:04:28)
2,116, 1, 0, 725044,0, N, 1, 1,10,12/09/2006 00:00:00, 13/09/2006 00:00:00, 10, 2006-2007,PF,0,0,91053053,9.95, 	(03-MAY-2025 17:04:28)
2,116, 1, 0, 725044,0, N, 1, 1,10,12/09/2006 00:00:00, 13/09/2006 00:00:00, 10, 2006-2007,F,0,0,90233174,9.95, 	(03-MAY-2025 17:04:28)
2,116, 1, 0, 725044,0, N, 1, 1,10,12/09/2006 00:00:00, 13/09/2006 00:00:00, 10, 2006-2007,CP,0,0,91053053,9.95, 	(03-MAY-2025 17:04:28)
2,116, 1, 0, 725051,0, N, 1, 1,10,13/01/2007 00:00:00, 14/01/2007 00:00:00, 11, 2006-2007,P,0,0,91056202,9.15, 	(03-MAY-2025 17:04:28)
2,116, 1, 0, 725051,0, N, 1, 1,10,13/01/2007 00:00:00, 14/01/2007 00:00:00, 11, 2006-2007,PF,0,0,91056202,9.15, 	(03-MAY-2025 17:04:28)
2,116, 1, 0, 725051,0, N, 1, 1,10,13/01/2007 00:00:00, 14/01/2007 00:00:00, 11, 2006-2007,F,0,0,90245428,9.15, 	(03-MAY-2025 17:04:28)
2,116, 1, 0, 725051,0, N, 1, 1,10,13/01/2007 00:00:00, 14/01/2007 00:00:00, 11, 2006-2007,CP,0,0,91056202,9.15, 	(03-MAY-2025 17:04:28)
2,116, 1, 0, 725051,0, N, 1, 1,10,13/01/2007 00:00:00, 14/01/2007 00:00:00, 4, 2006-2007,CF,0,0,90245428,9.15, 	(03-MAY-2025 17:04:28)
2,116, 1, 0, 725043,0, N, 1, 1,10,15/09/2006 00:00:00, 16/09/2006 00:00:00, 12, 2006-2007,P,0,0,91052779,9.37, 	(03-MAY-2025 17:04:28)
