

2 ,183 , SUMGLAS , C , 2 , 01/10/2023 00:00:00 , P1, 	(17-FEB-2025 15:34:23)
2 ,183 , SUMGLAS , C , 2 , 01/10/2023 00:00:00 , P1, 	(17-FEB-2025 15:34:23)	 (Not Inserted)
2 ,183 , SUMGLAS , C , 3 , 01/10/2023 00:00:00 , P1, 	(17-FEB-2025 15:34:23)
2 ,183 , SUMGLAS , C , 3 , 01/10/2023 00:00:00 , P1, 	(17-FEB-2025 15:34:23)	 (Not Inserted)
2 ,183 , SUMGLAS , C , 1 , 01/10/2023 00:00:00 , P1, 	(17-FEB-2025 15:34:23)
2 ,183 , SUMGLAS , C , 1 , 01/10/2023 00:00:00 , P1, 	(17-FEB-2025 15:34:23)	 (Not Inserted)
2 ,183 , SUMGLAS , C , 2 , 01/10/2023 00:00:00 , P1, 	(17-FEB-2025 15:34:23)
2 ,183 , SUMGLAS , C , 2 , 01/10/2023 00:00:00 , P1, 	(17-FEB-2025 15:34:23)	 (Not Inserted)
2 ,183 , SUMGLAS , C , 3 , 01/10/2023 00:00:00 , P1, 	(17-FEB-2025 15:34:23)
2 ,183 , SUMGLAS , C , 3 , 01/10/2023 00:00:00 , P1, 	(17-FEB-2025 15:34:23)	 (Not Inserted)
2 ,184 , SVTPLIN , C , 1 , 01/10/2023 00:00:00 , P1, 	(17-FEB-2025 15:34:23)
2 ,184 , SVTPLIN , C , 1 , 01/10/2023 00:00:00 , P1, 	(17-FEB-2025 15:34:23)	 (Not Inserted)
2 ,184 , SVTPLIN , C , 1 , 01/10/2023 00:00:00 , P1, 	(17-FEB-2025 15:34:23)
2 ,184 , SVTPLIN , C , 1 , 01/10/2023 00:00:00 , P1, 	(17-FEB-2025 15:34:23)	 (Not Inserted)
2 , , AGL , C , 1 , 20/12/2023 00:00:00 , P1, 	(17-FEB-2025 15:34:23)	 (Not Inserted)
2 , , AGL , C , 1 , 20/12/2023 00:00:00 , P1, 	(17-FEB-2025 15:34:23)	 (Not Inserted)
2 , , AGL , C , 1 , 20/12/2023 00:00:00 , P1, 	(17-FEB-2025 15:34:23)	 (Not Inserted)
2 , , AGL , C , 1 , 20/12/2023 00:00:00 , P1, 	(17-FEB-2025 15:34:23)	 (Not Inserted)
2 ,121 , NGPL , C , 1 , 20/01/2024 00:00:00 , P1, 	(17-FEB-2025 15:34:23)
2 ,121 , NGPL , C , 1 , 20/01/2024 00:00:00 , P1, 	(17-FEB-2025 15:34:23)	 (Not Inserted)
2 ,121 , NGPL , C , 1 , 20/01/2024 00:00:00 , P1, 	(17-FEB-2025 15:34:23)
2 ,121 , NGPL , C , 1 , 20/01/2024 00:00:00 , P1, 	(17-FEB-2025 15:34:23)	 (Not Inserted)
2 , , ROCKMAN , C , 4 , 07/03/2024 00:00:00 , P1, 	(17-FEB-2025 15:34:23)	 (Not Inserted)
2 , , ROCKMAN , C , 4 , 07/03/2024 00:00:00 , P1, 	(17-FEB-2025 15:34:23)	 (Not Inserted)
2 , , ROCKMAN , C , 3 , 07/03/2024 00:00:00 , P1, 	(17-FEB-2025 15:34:23)	 (Not Inserted)
2 , , ROCKMAN , C , 3 , 07/03/2024 00:00:00 , P1, 	(17-FEB-2025 15:34:23)	 (Not Inserted)
2 , , ROCKMAN , C , 1 , 26/02/2024 00:00:00 , 1, 	(17-FEB-2025 15:34:23)	 (Not Inserted)
2 , , ROCKMAN , C , 1 , 26/02/2024 00:00:00 , 1, 	(17-FEB-2025 15:34:23)	 (Not Inserted)
2 , , ROCKMAN , C , 5 , 07/03/2024 00:00:00 , P1, 	(17-FEB-2025 15:34:23)	 (Not Inserted)
2 , , ROCKMAN , C , 5 , 07/03/2024 00:00:00 , P1, 	(17-FEB-2025 15:34:23)	 (Not Inserted)
2 , , ROCKMAN , C , 2 , 07/03/2024 00:00:00 , P1, 	(17-FEB-2025 15:34:23)	 (Not Inserted)
2 , , ROCKMAN , C , 2 , 07/03/2024 00:00:00 , P1, 	(17-FEB-2025 15:34:23)	 (Not Inserted)
2 , , ROCKMAN , C , 4 , 07/03/2024 00:00:00 , P1, 	(17-FEB-2025 15:34:23)	 (Not Inserted)
2 , , ROCKMAN , C , 4 , 07/03/2024 00:00:00 , P1, 	(17-FEB-2025 15:34:23)	 (Not Inserted)
2 , , ROCKMAN , C , 3 , 07/03/2024 00:00:00 , P1, 	(17-FEB-2025 15:34:23)	 (Not Inserted)
2 , , ROCKMAN , C , 3 , 07/03/2024 00:00:00 , P1, 	(17-FEB-2025 15:34:23)	 (Not Inserted)
2 , , ROCKMAN , C , 1 , 26/02/2024 00:00:00 , 1, 	(17-FEB-2025 15:34:23)	 (Not Inserted)
2 , , ROCKMAN , C , 1 , 26/02/2024 00:00:00 , 1, 	(17-FEB-2025 15:34:23)	 (Not Inserted)
2 , , ROCKMAN , C , 5 , 07/03/2024 00:00:00 , P1, 	(17-FEB-2025 15:34:23)	 (Not Inserted)
2 , , ROCKMAN , C , 5 , 07/03/2024 00:00:00 , P1, 	(17-FEB-2025 15:34:23)	 (Not Inserted)
2 , , ROCKMAN , C , 2 , 07/03/2024 00:00:00 , P1, 	(17-FEB-2025 15:34:23)	 (Not Inserted)
2 , , ROCKMAN , C , 2 , 07/03/2024 00:00:00 , P1, 	(17-FEB-2025 15:34:23)	 (Not Inserted)
2 , , LANCO , C , 2 , 05/04/2024 00:00:00 , P1, 	(17-FEB-2025 15:34:23)	 (Not Inserted)
2 , , LANCO , C , 2 , 05/04/2024 00:00:00 , P1, 	(17-FEB-2025 15:34:23)	 (Not Inserted)
2 , , LANCO , C , 3 , 05/04/2024 00:00:00 , P1, 	(17-FEB-2025 15:34:23)	 (Not Inserted)
2 , , LANCO , C , 3 , 05/04/2024 00:00:00 , P1, 	(17-FEB-2025 15:34:23)	 (Not Inserted)
2 , , LANCO , C , 1 , 05/04/2024 00:00:00 , P1, 	(17-FEB-2025 15:34:23)	 (Not Inserted)
2 , , LANCO , C , 1 , 05/04/2024 00:00:00 , P1, 	(17-FEB-2025 15:34:23)	 (Not Inserted)
2 , , LANCO , C , 2 , 05/04/2024 00:00:00 , P1, 	(17-FEB-2025 15:34:23)	 (Not Inserted)
2 , , LANCO , C , 2 , 05/04/2024 00:00:00 , P1, 	(17-FEB-2025 15:34:23)	 (Not Inserted)
2 , , LANCO , C , 3 , 05/04/2024 00:00:00 , P1, 	(17-FEB-2025 15:34:23)	 (Not Inserted)
2 , , LANCO , C , 3 , 05/04/2024 00:00:00 , P1, 	(17-FEB-2025 15:34:23)	 (Not Inserted)
2 , , LANCO , C , 1 , 05/04/2024 00:00:00 , P1, 	(17-FEB-2025 15:34:23)	 (Not Inserted)
2 , , LANCO , C , 1 , 05/04/2024 00:00:00 , P1, 	(17-FEB-2025 15:34:23)	 (Not Inserted)
2 ,130 , CRMNDEL , C , 4 , 01/07/2024 00:00:00 , P1, 	(17-FEB-2025 15:34:23)
2 ,130 , CRMNDEL , C , 4 , 01/07/2024 00:00:00 , P1, 	(17-FEB-2025 15:34:23)	 (Not Inserted)
2 ,130 , CRMNDEL , C , 3 , 01/07/2024 00:00:00 , P1, 	(17-FEB-2025 15:34:23)
2 ,130 , CRMNDEL , C , 3 , 01/07/2024 00:00:00 , P1, 	(17-FEB-2025 15:34:23)	 (Not Inserted)
2 ,130 , CRMNDEL , C , 2 , 01/07/2024 00:00:00 , R, 	(17-FEB-2025 15:34:23)
2 ,130 , CRMNDEL , C , 2 , 01/07/2024 00:00:00 , R, 	(17-FEB-2025 15:34:23)	 (Not Inserted)
2 ,130 , CRMNDEL , C , 1 , 01/07/2024 00:00:00 , 1, 	(17-FEB-2025 15:34:23)
2 ,130 , CRMNDEL , C , 1 , 01/07/2024 00:00:00 , 1, 	(17-FEB-2025 15:34:23)	 (Not Inserted)
2 ,130 , CRMNDEL , C , 4 , 01/07/2024 00:00:00 , P1, 	(17-FEB-2025 15:34:23)
2 ,130 , CRMNDEL , C , 4 , 01/07/2024 00:00:00 , P1, 	(17-FEB-2025 15:34:23)	 (Not Inserted)
2 ,130 , CRMNDEL , C , 3 , 01/07/2024 00:00:00 , P1, 	(17-FEB-2025 15:34:23)
2 ,130 , CRMNDEL , C , 3 , 01/07/2024 00:00:00 , P1, 	(17-FEB-2025 15:34:23)	 (Not Inserted)
2 ,130 , CRMNDEL , C , 2 , 01/07/2024 00:00:00 , R, 	(17-FEB-2025 15:34:23)
2 ,130 , CRMNDEL , C , 2 , 01/07/2024 00:00:00 , R, 	(17-FEB-2025 15:34:23)	 (Not Inserted)
2 ,130 , CRMNDEL , C , 1 , 01/07/2024 00:00:00 , 1, 	(17-FEB-2025 15:34:23)
2 ,130 , CRMNDEL , C , 1 , 01/07/2024 00:00:00 , 1, 	(17-FEB-2025 15:34:23)	 (Not Inserted)
2 ,134 , GSINLIM , R , 1 , 13/01/2025 00:00:00 , R, 	(17-FEB-2025 15:34:23)
2 ,134 , GSINLIM , R , 2 , 13/01/2025 00:00:00 , R, 	(17-FEB-2025 15:34:23)
2 ,134 , GSINLIM , R , 3 , 16/01/2025 00:00:00 , C, 	(17-FEB-2025 15:34:23)
2 ,134 , GSINLIM , R , 1 , 13/01/2025 00:00:00 , R, 	(17-FEB-2025 15:34:23)
2 ,134 , GSINLIM , R , 2 , 13/01/2025 00:00:00 , R, 	(17-FEB-2025 15:34:23)
2 ,134 , GSINLIM , R , 3 , 16/01/2025 00:00:00 , C, 	(17-FEB-2025 15:34:23)
2 , , JMB , H , 1 , 01/04/2006 00:00:00 , R, 	(17-FEB-2025 15:34:23)	 (Not Inserted)
2 ,265 , SLPL , H , 1 , 21/01/2016 00:00:00 , R, 	(17-FEB-2025 15:34:23)
2 ,265 , SLPL , H , 1 , 21/01/2016 00:00:00 , R, 	(17-FEB-2025 15:34:23)	 (Not Inserted)
2 ,232 , JBB , V , 1 , 01/04/2007 00:00:00 , R, 	(17-FEB-2025 15:34:23)
2 , , SGS , S , 1 , 01/04/2007 00:00:00 , R, 	(17-FEB-2025 15:34:23)	 (Not Inserted)
2 ,264 , SSAPL , S , 1 , 01/04/2013 00:00:00 , R, 	(17-FEB-2025 15:34:23)
2 ,2 , SEIPL , B , 1 , 01/03/2017 00:00:00 , B, 	(17-FEB-2025 15:34:23)
2 ,2 , SEIPL , B , 1 , 01/03/2017 00:00:00 , B, 	(17-FEB-2025 15:34:23)	 (Not Inserted)
2 ,2 , SEIPL , B , 1 , 01/01/2005 00:00:00 , P2, 	(17-FEB-2025 15:34:23)
2 ,2 , SEIPL , B , 1 , 01/01/2005 00:00:00 , P2, 	(17-FEB-2025 15:34:23)	 (Not Inserted)
2 ,2 , SEIPL , B , 2 , 01/01/2005 00:00:00 , R, 	(17-FEB-2025 15:34:23)
2 ,2 , SEIPL , B , 2 , 01/01/2005 00:00:00 , R, 	(17-FEB-2025 15:34:23)	 (Not Inserted)
2 ,2 , SEIPL , B , 3 , 01/01/2005 00:00:00 , R, 	(17-FEB-2025 15:34:23)
2 ,2 , SEIPL , B , 3 , 01/01/2005 00:00:00 , R, 	(17-FEB-2025 15:34:23)	 (Not Inserted)
2 ,2 , SEIPL , B , 4 , 14/10/2019 00:00:00 , B, 	(17-FEB-2025 15:34:23)
2 ,2 , SEIPL , B , 4 , 14/10/2019 00:00:00 , B, 	(17-FEB-2025 15:34:23)	 (Not Inserted)
2 ,2 , SEIPL , B , 4 , 01/08/2011 00:00:00 , P2, 	(17-FEB-2025 15:34:23)
2 ,2 , SEIPL , B , 4 , 01/08/2011 00:00:00 , P2, 	(17-FEB-2025 15:34:23)	 (Not Inserted)
2 ,2 , SEIPL , B , 5 , 25/03/2014 00:00:00 , P2, 	(17-FEB-2025 15:34:23)
2 ,2 , SEIPL , B , 5 , 25/03/2014 00:00:00 , P2, 	(17-FEB-2025 15:34:23)	 (Not Inserted)
2 ,2 , SEIPL , B , 6 , 31/01/2017 00:00:00 , B, 	(17-FEB-2025 15:34:23)
2 ,2 , SEIPL , B , 6 , 31/01/2017 00:00:00 , B, 	(17-FEB-2025 15:34:23)	 (Not Inserted)
2 ,2 , SEIPL , B , 7 , 01/02/2019 00:00:00 , B, 	(17-FEB-2025 15:34:23)
2 ,2 , SEIPL , B , 7 , 01/02/2019 00:00:00 , B, 	(17-FEB-2025 15:34:23)	 (Not Inserted)
2 ,2 , SEIPL , B , 4 , 01/01/2020 00:00:00 , B, 	(17-FEB-2025 15:34:23)
2 ,2 , SEIPL , B , 4 , 01/01/2020 00:00:00 , B, 	(17-FEB-2025 15:34:23)	 (Not Inserted)
2 ,2 , SEIPL , B , 9 , 01/01/2020 00:00:00 , B, 	(17-FEB-2025 15:34:23)
2 ,2 , SEIPL , B , 9 , 01/01/2020 00:00:00 , B, 	(17-FEB-2025 15:34:23)	 (Not Inserted)
2 ,2 , SEIPL , B , 10 , 01/01/2020 00:00:00 , B, 	(17-FEB-2025 15:34:23)
2 ,2 , SEIPL , B , 10 , 01/01/2020 00:00:00 , B, 	(17-FEB-2025 15:34:23)	 (Not Inserted)
2 ,2 , SEIPL , B , 11 , 01/01/2020 00:00:00 , B, 	(17-FEB-2025 15:34:23)
2 ,2 , SEIPL , B , 11 , 01/01/2020 00:00:00 , B, 	(17-FEB-2025 15:34:23)	 (Not Inserted)
2 ,2 , SEIPL , B , 12 , 01/01/2020 00:00:00 , B, 	(17-FEB-2025 15:34:23)
2 ,2 , SEIPL , B , 12 , 01/01/2020 00:00:00 , B, 	(17-FEB-2025 15:34:23)	 (Not Inserted)
2 ,2 , SEIPL , B , 13 , 08/02/2006 00:00:00 , C, 	(17-FEB-2025 15:34:23)
2 ,2 , SEIPL , B , 13 , 08/02/2006 00:00:00 , C, 	(17-FEB-2025 15:34:23)	 (Not Inserted)
2 ,2 , SEIPL , B , 1 , 01/03/2017 00:00:00 , B, 	(17-FEB-2025 15:34:23)
2 ,2 , SEIPL , B , 1 , 01/03/2017 00:00:00 , B, 	(17-FEB-2025 15:34:23)	 (Not Inserted)
2 ,2 , SEIPL , B , 1 , 01/01/2005 00:00:00 , P2, 	(17-FEB-2025 15:34:23)
2 ,2 , SEIPL , B , 1 , 01/01/2005 00:00:00 , P2, 	(17-FEB-2025 15:34:23)	 (Not Inserted)
2 ,2 , SEIPL , B , 2 , 01/01/2005 00:00:00 , R, 	(17-FEB-2025 15:34:23)
2 ,2 , SEIPL , B , 2 , 01/01/2005 00:00:00 , R, 	(17-FEB-2025 15:34:23)	 (Not Inserted)
2 ,2 , SEIPL , B , 3 , 01/01/2005 00:00:00 , R, 	(17-FEB-2025 15:34:23)
2 ,2 , SEIPL , B , 3 , 01/01/2005 00:00:00 , R, 	(17-FEB-2025 15:34:23)	 (Not Inserted)
2 ,2 , SEIPL , B , 4 , 14/10/2019 00:00:00 , B, 	(17-FEB-2025 15:34:23)
2 ,2 , SEIPL , B , 4 , 14/10/2019 00:00:00 , B, 	(17-FEB-2025 15:34:23)	 (Not Inserted)
2 ,2 , SEIPL , B , 4 , 01/08/2011 00:00:00 , P2, 	(17-FEB-2025 15:34:23)
2 ,2 , SEIPL , B , 4 , 01/08/2011 00:00:00 , P2, 	(17-FEB-2025 15:34:23)	 (Not Inserted)
2 ,2 , SEIPL , B , 5 , 25/03/2014 00:00:00 , P2, 	(17-FEB-2025 15:34:23)
2 ,2 , SEIPL , B , 5 , 25/03/2014 00:00:00 , P2, 	(17-FEB-2025 15:34:23)	 (Not Inserted)
2 ,2 , SEIPL , B , 6 , 31/01/2017 00:00:00 , B, 	(17-FEB-2025 15:34:23)
2 ,2 , SEIPL , B , 6 , 31/01/2017 00:00:00 , B, 	(17-FEB-2025 15:34:23)	 (Not Inserted)
2 ,2 , SEIPL , B , 7 , 01/02/2019 00:00:00 , B, 	(17-FEB-2025 15:34:23)
2 ,2 , SEIPL , B , 7 , 01/02/2019 00:00:00 , B, 	(17-FEB-2025 15:34:23)	 (Not Inserted)
2 ,2 , SEIPL , B , 4 , 01/01/2020 00:00:00 , B, 	(17-FEB-2025 15:34:23)
2 ,2 , SEIPL , B , 4 , 01/01/2020 00:00:00 , B, 	(17-FEB-2025 15:34:23)	 (Not Inserted)
2 ,2 , SEIPL , B , 9 , 01/01/2020 00:00:00 , B, 	(17-FEB-2025 15:34:23)
2 ,2 , SEIPL , B , 9 , 01/01/2020 00:00:00 , B, 	(17-FEB-2025 15:34:23)	 (Not Inserted)
2 ,2 , SEIPL , B , 10 , 01/01/2020 00:00:00 , B, 	(17-FEB-2025 15:34:23)
2 ,2 , SEIPL , B , 10 , 01/01/2020 00:00:00 , B, 	(17-FEB-2025 15:34:23)	 (Not Inserted)
2 ,2 , SEIPL , B , 11 , 01/01/2020 00:00:00 , B, 	(17-FEB-2025 15:34:23)
2 ,2 , SEIPL , B , 11 , 01/01/2020 00:00:00 , B, 	(17-FEB-2025 15:34:23)	 (Not Inserted)
2 ,2 , SEIPL , B , 12 , 01/01/2020 00:00:00 , B, 	(17-FEB-2025 15:34:23)
2 ,2 , SEIPL , B , 12 , 01/01/2020 00:00:00 , B, 	(17-FEB-2025 15:34:23)	 (Not Inserted)
2 ,2 , SEIPL , B , 13 , 08/02/2006 00:00:00 , C, 	(17-FEB-2025 15:34:23)
2 ,2 , SEIPL , B , 13 , 08/02/2006 00:00:00 , C, 	(17-FEB-2025 15:34:23)	 (Not Inserted)

TOTAL DATA IN EXCEL : ,4850,,,,,, 	(17-FEB-2025 15:34:23)
 

TOTAL DATA INSERTED : ,2061,,,,,, 	(17-FEB-2025 15:34:23)
 

TOTAL SKIPPED DATA ,2789,,,,,, 	(17-FEB-2025 15:34:23)
 
<<END>>,<<FMS_ENTITY_CONTACT_MST>>,,,,,, 	(17-FEB-2025 15:34:23)
 

<<START>>,<<FMS_METER_MST>>,,,,, 	(17-FEB-2025 15:34:23)
 
COMPANY_CD,CD,ABBR,PLANT_SEQ,METER_TYPE,METER_SEQ,TIMESTAMP
2 , , PIL-Haz , 1 , R , 1, 	(17-FEB-2025 15:34:24)	 (Not Inserted)
2 , , PIL-Haz , 1 , R , 1, 	(17-FEB-2025 15:34:24)	 (Not Inserted)
2 , , PIL-Haz , 2 , R , 1, 	(17-FEB-2025 15:34:24)	 (Not Inserted)
2 , , PIL-Haz , 2 , R , 1, 	(17-FEB-2025 15:34:24)	 (Not Inserted)
2 ,45 , GSPL , 1 , R , 1, 	(17-FEB-2025 15:34:24)
2 ,45 , GSPL , 2 , R , 1, 	(17-FEB-2025 15:34:24)
2 ,45 , GSPL , 3 , R , 1, 	(17-FEB-2025 15:34:24)
2 ,45 , GSPL , 4 , R , 1, 	(17-FEB-2025 15:34:24)
2 ,45 , GSPL , 4 , R , 1, 	(17-FEB-2025 15:34:24)	 (Not Inserted)
2 , , GAIL-Haz , 1 , R , 1, 	(17-FEB-2025 15:34:24)	 (Not Inserted)
2 , , GAIL-Haz , 2 , R , 1, 	(17-FEB-2025 15:34:24)	 (Not Inserted)
2 , , GAIL-Haz , 3 , R , 1, 	(17-FEB-2025 15:34:24)	 (Not Inserted)
2 , , PLLD , 1 , R , 1, 	(17-FEB-2025 15:34:24)	 (Not Inserted)
2 , , PLLD , 1 , R , 1, 	(17-FEB-2025 15:34:24)	 (Not Inserted)
2 , , PLLD , 2 , R , 1, 	(17-FEB-2025 15:34:24)	 (Not Inserted)
2 , , PLLD , 2 , R , 1, 	(17-FEB-2025 15:34:24)	 (Not Inserted)
2 , , D6Gadimoga , 1 , R , 1, 	(17-FEB-2025 15:34:24)	 (Not Inserted)
2 , , PANKGA , 1 , R , 1, 	(17-FEB-2025 15:34:24)	 (Not Inserted)
2 , , PANKGA , 2 , R , 1, 	(17-FEB-2025 15:34:24)	 (Not Inserted)
2 , , PANKGA , 3 , R , 1, 	(17-FEB-2025 15:34:24)	 (Not Inserted)
2 , , PMSKGA , 1 , R , 1, 	(17-FEB-2025 15:34:24)	 (Not Inserted)
2 , , PMSKGA , 2 , R , 1, 	(17-FEB-2025 15:34:24)	 (Not Inserted)
2 , , PMSKGA , 3 , R , 1, 	(17-FEB-2025 15:34:24)	 (Not Inserted)
2 , , PBHDGS , 1 , R , 1, 	(17-FEB-2025 15:34:24)	 (Not Inserted)
2 , , PBHDGS , 2 , R , 1, 	(17-FEB-2025 15:34:24)	 (Not Inserted)
2 , , PBHDGS , 3 , R , 1, 	(17-FEB-2025 15:34:24)	 (Not Inserted)
2 , , PURCHASE-T , 1 , R , 1, 	(17-FEB-2025 15:34:24)	 (Not Inserted)
2 , , PURCHASE-T , 2 , R , 1, 	(17-FEB-2025 15:34:24)	 (Not Inserted)
2 , , PARK-ANK , 1 , R , 1, 	(17-FEB-2025 15:34:24)	 (Not Inserted)
2 , , PARK-ANK , 2 , R , 1, 	(17-FEB-2025 15:34:24)	 (Not Inserted)
2 , , PHUCBM , 1 , R , 1, 	(17-FEB-2025 15:34:24)	 (Not Inserted)
2 , , PHUCBM , 2 , R , 1, 	(17-FEB-2025 15:34:24)	 (Not Inserted)
2 , , PARK-MSK , 1 , R , 1, 	(17-FEB-2025 15:34:24)	 (Not Inserted)
2 , , PARK-BHD , 1 , R , 1, 	(17-FEB-2025 15:34:24)	 (Not Inserted)
2 , , PARKPHUCBM , 1 , R , 1, 	(17-FEB-2025 15:34:24)	 (Not Inserted)
2 , , PMSKP , 1 , R , 1, 	(17-FEB-2025 15:34:24)	 (Not Inserted)
2 ,4 , Gail , 1 , R , 1, 	(17-FEB-2025 15:34:24)
2 ,4 , Gail , 1 , R , 1, 	(17-FEB-2025 15:34:24)	 (Not Inserted)
2 ,4 , Gail , 1 , R , 2, 	(17-FEB-2025 15:34:24)
2 ,4 , Gail , 2 , R , 1, 	(17-FEB-2025 15:34:24)
2 ,4 , Gail , 2 , R , 1, 	(17-FEB-2025 15:34:24)	 (Not Inserted)
2 ,4 , Gail , 3 , R , 1, 	(17-FEB-2025 15:34:24)
2 ,4 , Gail , 3 , R , 1, 	(17-FEB-2025 15:34:24)	 (Not Inserted)
2 ,4 , Gail , 4 , R , 1, 	(17-FEB-2025 15:34:24)
2 ,4 , Gail , 4 , R , 1, 	(17-FEB-2025 15:34:24)	 (Not Inserted)
2 ,4 , Gail , 5 , R , 1, 	(17-FEB-2025 15:34:24)
2 ,4 , Gail , 6 , R , 1, 	(17-FEB-2025 15:34:24)
2 ,4 , Gail , 7 , R , 1, 	(17-FEB-2025 15:34:24)
2 ,4 , Gail , 7 , R , 1, 	(17-FEB-2025 15:34:24)	 (Not Inserted)
2 ,4 , Gail , 8 , R , 1, 	(17-FEB-2025 15:34:24)
2 ,4 , Gail , 8 , R , 1, 	(17-FEB-2025 15:34:24)	 (Not Inserted)
2 ,4 , Gail , 9 , R , 1, 	(17-FEB-2025 15:34:24)
2 ,4 , Gail , 9 , R , 1, 	(17-FEB-2025 15:34:24)	 (Not Inserted)
2 ,53 , RGPL , 1 , R , 1, 	(17-FEB-2025 15:34:24)
2 ,53 , RGPL , 1 , R , 1, 	(17-FEB-2025 15:34:24)	 (Not Inserted)
2 ,29 , PipeInfra , 1 , R , 1, 	(17-FEB-2025 15:34:24)
2 ,29 , PipeInfra , 1 , R , 1, 	(17-FEB-2025 15:34:24)	 (Not Inserted)
2 ,29 , PipeInfra , 1 , R , 2, 	(17-FEB-2025 15:34:24)
2 ,29 , PipeInfra , 2 , R , 1, 	(17-FEB-2025 15:34:24)
2 ,29 , PipeInfra , 3 , R , 1, 	(17-FEB-2025 15:34:24)
2 ,29 , PipeInfra , 3 , R , 1, 	(17-FEB-2025 15:34:24)	 (Not Inserted)
2 ,29 , PipeInfra , 4 , R , 1, 	(17-FEB-2025 15:34:24)
2 ,29 , PipeInfra , 4 , R , 1, 	(17-FEB-2025 15:34:24)	 (Not Inserted)
2 ,29 , PipeInfra , 5 , R , 1, 	(17-FEB-2025 15:34:24)
2 ,29 , PipeInfra , 5 , R , 1, 	(17-FEB-2025 15:34:24)	 (Not Inserted)
2 ,29 , PipeInfra , 6 , R , 1, 	(17-FEB-2025 15:34:24)
2 ,29 , PipeInfra , 6 , R , 1, 	(17-FEB-2025 15:34:24)	 (Not Inserted)
2 ,29 , PipeInfra , 7 , R , 1, 	(17-FEB-2025 15:34:24)
2 ,29 , PipeInfra , 8 , R , 1, 	(17-FEB-2025 15:34:24)
2 ,29 , PipeInfra , 8 , R , 1, 	(17-FEB-2025 15:34:24)	 (Not Inserted)
2 ,168 , GSIGLIM , 1 , R , 1, 	(17-FEB-2025 15:34:24)
2 ,168 , GSIGLIM , 2 , R , 1, 	(17-FEB-2025 15:34:24)
2 ,134 , GSINLIM , 1 , R , 1, 	(17-FEB-2025 15:34:24)
2 ,134 , GSINLIM , 1 , R , 1, 	(17-FEB-2025 15:34:24)	 (Not Inserted)
2 , , PIL-Haz , 0 , R , 0, 	(17-FEB-2025 15:34:24)	 (Not Inserted)
2 ,45 , GSPL , 0 , R , 0, 	(17-FEB-2025 15:34:24)
2 , , GAIL-Haz , 0 , R , 0, 	(17-FEB-2025 15:34:24)	 (Not Inserted)
2 , , PLLD , 0 , R , 0, 	(17-FEB-2025 15:34:24)	 (Not Inserted)
2 , , D6Gadimoga , 0 , R , 0, 	(17-FEB-2025 15:34:24)	 (Not Inserted)
2 , , PANKGA , 0 , R , 0, 	(17-FEB-2025 15:34:24)	 (Not Inserted)
2 , , PMSKGA , 0 , R , 0, 	(17-FEB-2025 15:34:24)	 (Not Inserted)
2 , , PBHDGS , 0 , R , 0, 	(17-FEB-2025 15:34:24)	 (Not Inserted)
2 , , PBHDGS , 0 , R , 0, 	(17-FEB-2025 15:34:24)	 (Not Inserted)
2 , , PURCHASE-T , 0 , R , 0, 	(17-FEB-2025 15:34:24)	 (Not Inserted)
2 , , PARK-ANK , 0 , R , 0, 	(17-FEB-2025 15:34:24)	 (Not Inserted)
2 , , PHUCBM , 0 , R , 0, 	(17-FEB-2025 15:34:24)	 (Not Inserted)
2 , , PARK-MSK , 0 , R , 0, 	(17-FEB-2025 15:34:24)	 (Not Inserted)
2 , , PARK-BHD , 0 , R , 0, 	(17-FEB-2025 15:34:24)	 (Not Inserted)
2 , , PARKPHUCBM , 0 , R , 0, 	(17-FEB-2025 15:34:24)	 (Not Inserted)
2 , , PMSKP , 0 , R , 0, 	(17-FEB-2025 15:34:24)	 (Not Inserted)
2 ,4 , Gail , 0 , R , 0, 	(17-FEB-2025 15:34:24)
2 ,53 , RGPL , 0 , R , 0, 	(17-FEB-2025 15:34:24)
2 ,29 , PipeInfra , 0 , R , 0, 	(17-FEB-2025 15:34:24)
2 ,168 , GSIGLIM , 0 , R , 0, 	(17-FEB-2025 15:34:24)
2 ,134 , GSINLIM , 0 , R , 0, 	(17-FEB-2025 15:34:24)

TOTAL DATA IN EXCEL : ,95,,,,, 	(17-FEB-2025 15:34:24)
 

TOTAL DATA INSERTED : ,33,,,,, 	(17-FEB-2025 15:34:24)
 

TOTAL SKIPPED DATA ,62,,,,, 	(17-FEB-2025 15:34:24)
 
<<END>>,<<FMS_METER_MST>>,,,,, 	(17-FEB-2025 15:34:24)
 

<<START>>,<<FMS_COUNTERPARTY_PLANT_TAX>>,,,,, 	(17-FEB-2025 15:34:24)
 
COMPANY_CD,CD,ABBR,ENTITY,PLANT_SEQ_NO,STAT_CD,TIMESTAMP
2 , 1 , RIL , C , 1 , 1001, 	(17-FEB-2025 15:34:24)
2 , 1 , RIL , C , 1 , 1003, 	(17-FEB-2025 15:34:24)
2 , 1 , RIL , C , 2 , 1005, 	(17-FEB-2025 15:34:24)
2 , 1 , RIL , C , 2 , 1004, 	(17-FEB-2025 15:34:24)
2 , 1 , RIL , C , 2 , 1001, 	(17-FEB-2025 15:34:24)
2 , 1 , RIL , C , 2 , 1003, 	(17-FEB-2025 15:34:24)
2 , 1 , RIL , C , 3 , 1004, 	(17-FEB-2025 15:34:24)
