

<<START>>,<<FMS_SUPPLY_BILLING_DTL>>,, 	(13-MAY-2025 10:47:00)
2,1,1,0,21001,0,O,45,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,1,1,0,19001,0,O,45,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,1,1,0,18001,0,O,45,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,1,1,0,24001,0,O,45,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,1,1,0,17001,0,O,45,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,3,5,0,19021,0,Q,45,1,A, 	(13-MAY-2025 10:47:50)
2,3,4,0,18003,0,Q,45,1,A, 	(13-MAY-2025 10:47:50)
2,3,4,0,18002,0,Q,45,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,3,5,1,19017,0,Q,45,1,A, 	(13-MAY-2025 10:47:50)
2,3,2,0,17006,0,Q,45,1,A, 	(13-MAY-2025 10:47:50)
2,3,5,0,19020,0,Q,45,1,A, 	(13-MAY-2025 10:47:50)
2,3,5,0,19022,0,Q,45,1,A, 	(13-MAY-2025 10:47:50)
2,3,5,0,19008,0,Q,45,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,3,5,0,19014,0,Q,45,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,3,5,1,19016,0,Q,45,1,A, 	(13-MAY-2025 10:47:50)
2,3,5,0,19019,0,Q,45,1,A, 	(13-MAY-2025 10:47:50)
2,3,5,1,19016,0,Q,45,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,3,5,0,19014,0,Q,45,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,3,3,0,17005,0,Q,45,1,A, 	(13-MAY-2025 10:47:50)
2,3,5,0,19024,0,Q,45,1,A, 	(13-MAY-2025 10:47:50)
2,3,1,0,15001,0,Q,45,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,3,5,0,19007,0,Q,45,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,3,1,0,16001,0,Q,45,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,3,5,0,19010,0,Q,45,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,3,5,1,19017,0,Q,45,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,3,5,0,19023,0,Q,45,1,A, 	(13-MAY-2025 10:47:50)
2,3,3,0,17008,0,Q,45,1,A, 	(13-MAY-2025 10:47:50)
2,3,5,0,19009,0,Q,45,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,3,2,0,17007,0,Q,45,1,A, 	(13-MAY-2025 10:47:50)
2,3,5,0,19019,0,Q,45,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,3,5,0,19009,0,Q,45,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,3,1,0,15002,0,Q,45,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,4,2,0,18001,0,Q,45,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,4,6,0,21001,0,Q,45,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,4,7,0,24002,0,Q,4,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,4,1,0,16001,0,Q,45,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,4,2,0,18002,0,Q,45,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,4,1,0,16002,0,Q,45,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,4,3,0,18004,0,Q,45,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,4,7,0,24002,0,Q,4,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,4,6,0,21002,0,Q,45,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,4,7,0,24001,0,Q,4,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,4,7,0,24002,0,Q,45,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,4,3,0,18003,0,Q,45,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,4,7,0,24001,0,Q,45,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,11,1,0,19001,0,O,45,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,11,1,0,16003,0,O,45,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,11,1,0,16006,0,O,45,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,11,1,0,15001,0,O,45,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,11,1,0,16005,0,O,45,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,11,1,0,19002,0,O,45,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,11,1,0,16001,0,O,45,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,11,1,0,16002,0,O,45,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,11,1,0,16004,0,O,45,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,15,1,0,20002,0,O,45,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,15,1,0,20001,0,O,45,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,20,3,0,17001,0,Q,45,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,20,15,0,19015,0,Q,45,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,20,16,0,19017,0,Q,45,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,20,11,0,19005,0,Q,45,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,20,12,0,19009,0,Q,45,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,20,6,0,17010,0,Q,45,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,20,14,0,19013,0,Q,45,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,20,15,0,19016,0,Q,45,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,20,18,0,20002,0,Q,45,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,20,19,0,25001,0,Q,4,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,20,19,0,25001,0,Q,4,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,20,7,0,19006,0,Q,45,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,20,12,0,19008,0,Q,45,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,20,11,0,19011,0,Q,45,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,20,1,0,17003,0,Q,45,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,20,2,0,17004,0,Q,45,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,20,5,0,17007,0,Q,45,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,20,10,0,19004,0,Q,45,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,20,7,0,19007,0,Q,45,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,20,13,0,19001,0,O,45,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,20,6,0,17009,0,Q,45,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,20,17,0,20004,0,Q,45,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,20,16,0,19018,0,Q,45,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,20,19,0,25003,0,Q,45,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,20,1,0,17002,0,Q,45,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,20,8,0,19002,0,Q,45,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,20,14,0,19010,0,Q,45,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,20,4,0,17012,0,Q,45,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,20,10,0,19014,0,Q,45,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,20,19,0,25001,0,Q,45,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,20,19,0,25001,0,Q,45,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,20,5,0,17008,0,Q,45,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,20,18,0,20001,0,Q,45,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,20,17,0,20005,0,Q,45,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,20,19,0,25003,0,Q,4,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,20,3,0,17006,0,Q,45,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,20,9,0,19012,0,Q,45,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,20,4,0,17011,0,Q,45,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,20,19,0,25003,0,Q,4,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,20,2,0,17005,0,Q,45,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,20,8,0,19001,0,Q,45,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,20,9,0,19003,0,Q,45,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,20,18,0,20003,0,Q,45,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,20,19,0,25002,0,Q,45,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,20,19,0,25002,0,Q,4,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,20,19,0,25003,0,Q,45,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,154,1,0,25002,0,O,45,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,154,1,0,25003,0,O,4,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,154,1,0,25001,0,O,45,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,154,1,0,25001,0,O,29,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,154,1,0,25003,0,O,29,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,154,1,0,25001,0,O,4,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,154,1,0,25001,0,O,4,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,154,1,0,25002,0,O,29,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,154,1,0,25002,0,O,4,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,154,1,0,25002,0,O,4,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,154,1,0,25002,0,O,4,9,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,154,1,0,25001,0,O,45,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,154,1,0,25002,0,O,45,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,154,1,0,25002,0,O,29,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,154,1,0,25003,0,O,45,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,154,1,0,25001,0,O,29,1,A, 	(13-MAY-2025 10:47:50)	 (Not Inserted)

TOTAL DATA IN EXCEL : ,122,,,,,,,, 	(13-MAY-2025 10:47:50)
 

TOTAL DATA INSERTED : ,13,,,,,,,, 	(13-MAY-2025 10:47:50)
 

TOTAL SKIPPED DATA ,109,,,,,,,, 	(13-MAY-2025 10:47:50)
 
<<END>>,<<FMS_LTCORA_CONT_TRANSPTR>>,,,,,,,, 	(13-MAY-2025 10:47:50)
 

<<START>>,<<FMS_LTCORA_CONT_PLANT>>,, 	(13-MAY-2025 10:47:50)
 
COMPANY_CD,COUNTERPARTY_CD,BUY_SALE,AGMT_TYPE,AGMT_NO,AGMT_REV,CONTRACT_TYPE,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
2,1 , C,A,1,0,O,16002,0,2, 	(13-MAY-2025 10:47:50)
2,1 , C,A,1,0,O,16002,0,6, 	(13-MAY-2025 10:47:50)
2,1 , C,A,1,0,O,15004,0,1, 	(13-MAY-2025 10:47:50)
2,1 , C,A,1,0,O,18002,0,3, 	(13-MAY-2025 10:47:50)
2,1 , C,A,1,0,O,17002,0,3, 	(13-MAY-2025 10:47:50)
2,1 , C,A,1,0,O,17002,0,8, 	(13-MAY-2025 10:47:50)
2,1 , C,A,1,0,O,21003,0,4, 	(13-MAY-2025 10:47:50)
2,1 , C,A,1,0,O,24002,0,1, 	(13-MAY-2025 10:47:50)
2,1 , C,A,1,0,O,24002,0,4, 	(13-MAY-2025 10:47:50)
2,1 , C,A,1,0,O,21004,0,8, 	(13-MAY-2025 10:47:50)
2,1 , C,A,1,0,O,15004,0,9, 	(13-MAY-2025 10:47:50)
2,1 , C,A,1,0,O,18002,0,7, 	(13-MAY-2025 10:47:50)
2,1 , C,A,1,0,O,21004,0,4, 	(13-MAY-2025 10:47:50)
2,1 , C,A,1,0,O,21004,0,10, 	(13-MAY-2025 10:47:50)
2,1 , C,A,1,0,O,15003,0,7, 	(13-MAY-2025 10:47:50)
2,1 , C,A,1,0,O,18002,0,2, 	(13-MAY-2025 10:47:50)
2,1 , C,A,1,0,O,21003,0,1, 	(13-MAY-2025 10:47:50)
2,1 , C,A,1,0,O,21003,0,9, 	(13-MAY-2025 10:47:50)
2,1 , C,A,1,0,O,19002,0,5, 	(13-MAY-2025 10:47:50)
2,1 , C,A,1,0,O,21004,0,5, 	(13-MAY-2025 10:47:50)
2,1 , C,A,1,0,O,16002,0,1, 	(13-MAY-2025 10:47:50)
2,1 , C,A,1,0,O,15003,0,3, 	(13-MAY-2025 10:47:50)
2,1 , C,A,1,0,O,15004,0,7, 	(13-MAY-2025 10:47:50)
2,1 , C,A,1,0,O,17002,0,1, 	(13-MAY-2025 10:47:50)
2,1 , C,A,1,0,O,21003,0,10, 	(13-MAY-2025 10:47:50)
2,1 , C,A,1,0,O,19002,0,8, 	(13-MAY-2025 10:47:50)
2,1 , C,A,1,0,O,24002,0,7, 	(13-MAY-2025 10:47:50)
2,1 , C,A,1,0,O,24002,0,10, 	(13-MAY-2025 10:47:50)
2,1 , C,A,1,0,O,21004,0,3, 	(13-MAY-2025 10:47:50)
2,1 , C,A,1,0,O,15003,0,1, 	(13-MAY-2025 10:47:50)
2,1 , C,A,1,0,O,15003,0,4, 	(13-MAY-2025 10:47:50)
2,1 , C,A,1,0,O,15003,0,5, 	(13-MAY-2025 10:47:50)
2,1 , C,A,1,0,O,15003,0,8, 	(13-MAY-2025 10:47:50)
2,1 , C,A,1,0,O,16002,0,7, 	(13-MAY-2025 10:47:50)
2,1 , C,A,1,0,O,16002,0,10, 	(13-MAY-2025 10:47:50)
2,1 , C,A,1,0,O,18002,0,9, 	(13-MAY-2025 10:47:50)
2,1 , C,A,1,0,O,21003,0,2, 	(13-MAY-2025 10:47:50)
2,1 , C,A,1,0,O,19002,0,4, 	(13-MAY-2025 10:47:50)
2,1 , C,A,1,0,O,19002,0,9, 	(13-MAY-2025 10:47:50)
2,1 , C,A,1,0,O,19002,0,10, 	(13-MAY-2025 10:47:50)
2,1 , C,A,1,0,O,24002,0,2, 	(13-MAY-2025 10:47:50)
2,1 , C,A,1,0,O,24002,0,5, 	(13-MAY-2025 10:47:50)
2,1 , C,A,1,0,O,24002,0,8, 	(13-MAY-2025 10:47:50)
2,1 , C,A,1,0,O,24002,0,9, 	(13-MAY-2025 10:47:50)
2,1 , C,A,1,0,O,15004,0,5, 	(13-MAY-2025 10:47:50)
2,1 , C,A,1,0,O,18002,0,1, 	(13-MAY-2025 10:47:50)
2,1 , C,A,1,0,O,18002,0,4, 	(13-MAY-2025 10:47:50)
2,1 , C,A,1,0,O,18002,0,8, 	(13-MAY-2025 10:47:50)
2,1 , C,A,1,0,O,17002,0,5, 	(13-MAY-2025 10:47:50)
2,1 , C,A,1,0,O,17002,0,7, 	(13-MAY-2025 10:47:50)
2,1 , C,A,1,0,O,21003,0,3, 	(13-MAY-2025 10:47:50)
2,1 , C,A,1,0,O,21003,0,7, 	(13-MAY-2025 10:47:50)
2,1 , C,A,1,0,O,21003,0,8, 	(13-MAY-2025 10:47:50)
2,1 , C,A,1,0,O,19002,0,2, 	(13-MAY-2025 10:47:50)
2,1 , C,A,1,0,O,21004,0,1, 	(13-MAY-2025 10:47:50)
2,1 , C,A,1,0,O,21004,0,9, 	(13-MAY-2025 10:47:50)
2,1 , C,A,1,0,O,16002,0,4, 	(13-MAY-2025 10:47:50)
2,1 , C,A,1,0,O,15003,0,9, 	(13-MAY-2025 10:47:50)
2,1 , C,A,1,0,O,15004,0,2, 	(13-MAY-2025 10:47:50)
2,1 , C,A,1,0,O,15004,0,8, 	(13-MAY-2025 10:47:50)
2,1 , C,A,1,0,O,17002,0,2, 	(13-MAY-2025 10:47:50)
2,1 , C,A,1,0,O,17002,0,4, 	(13-MAY-2025 10:47:50)
2,1 , C,A,1,0,O,19002,0,3, 	(13-MAY-2025 10:47:50)
2,1 , C,A,1,0,O,24002,0,3, 	(13-MAY-2025 10:47:50)
2,1 , C,A,1,0,O,21004,0,2, 	(13-MAY-2025 10:47:50)
2,1 , C,A,1,0,O,16002,0,3, 	(13-MAY-2025 10:47:50)
2,1 , C,A,1,0,O,15003,0,2, 	(13-MAY-2025 10:47:50)
2,1 , C,A,1,0,O,16002,0,5, 	(13-MAY-2025 10:47:50)
2,1 , C,A,1,0,O,16002,0,8, 	(13-MAY-2025 10:47:50)
2,1 , C,A,1,0,O,16002,0,9, 	(13-MAY-2025 10:47:50)
2,1 , C,A,1,0,O,15004,0,3, 	(13-MAY-2025 10:47:50)
2,1 , C,A,1,0,O,15004,0,4, 	(13-MAY-2025 10:47:50)
2,1 , C,A,1,0,O,18002,0,5, 	(13-MAY-2025 10:47:50)
2,1 , C,A,1,0,O,18002,0,10, 	(13-MAY-2025 10:47:50)
2,1 , C,A,1,0,O,17002,0,9, 	(13-MAY-2025 10:47:50)
2,1 , C,A,1,0,O,17002,0,10, 	(13-MAY-2025 10:47:50)
2,1 , C,A,1,0,O,21003,0,5, 	(13-MAY-2025 10:47:50)
2,1 , C,A,1,0,O,19002,0,1, 	(13-MAY-2025 10:47:50)
2,1 , C,A,1,0,O,19002,0,7, 	(13-MAY-2025 10:47:50)
2,1 , C,A,1,0,O,21004,0,7, 	(13-MAY-2025 10:47:50)
2,3 , C,A,5,0,Q,19020,0,1, 	(13-MAY-2025 10:47:50)
2,3 , C,A,5,0,Q,19008,0,1, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,3 , C,A,5,0,Q,19010,0,1, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,3 , C,A,4,0,Q,18003,0,1, 	(13-MAY-2025 10:47:50)
2,3 , C,A,1,0,Q,16001,0,1, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,3 , C,A,5,1,Q,19017,0,1, 	(13-MAY-2025 10:47:50)
2,3 , C,A,5,0,Q,19022,0,1, 	(13-MAY-2025 10:47:50)
2,3 , C,A,5,0,Q,19009,0,1, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,3 , C,A,4,0,Q,18002,0,1, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,3 , C,A,5,0,Q,19014,0,1, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,3 , C,A,5,1,Q,19016,0,1, 	(13-MAY-2025 10:47:50)
2,3 , C,A,5,0,Q,19019,0,1, 	(13-MAY-2025 10:47:50)
2,3 , C,A,5,0,Q,19023,0,1, 	(13-MAY-2025 10:47:50)
2,3 , C,A,2,0,Q,17007,0,1, 	(13-MAY-2025 10:47:50)
2,3 , C,A,2,0,Q,17006,0,1, 	(13-MAY-2025 10:47:50)
2,3 , C,A,5,0,Q,19024,0,1, 	(13-MAY-2025 10:47:50)
2,3 , C,A,5,1,Q,19017,0,1, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,3 , C,A,5,0,Q,19019,0,1, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,3 , C,A,5,0,Q,19014,0,1, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,3 , C,A,5,0,Q,19021,0,1, 	(13-MAY-2025 10:47:50)
2,3 , C,A,1,0,Q,15001,0,1, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,3 , C,A,5,0,Q,19007,0,1, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,3 , C,A,3,0,Q,17005,0,1, 	(13-MAY-2025 10:47:50)
2,3 , C,A,3,0,Q,17008,0,1, 	(13-MAY-2025 10:47:50)
2,3 , C,A,1,0,Q,15002,0,1, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,3 , C,A,5,0,Q,19009,0,1, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,3 , C,A,5,1,Q,19016,0,1, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,4 , C,A,1,0,Q,16001,0,1, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,4 , C,A,2,0,Q,18001,0,1, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,4 , C,A,7,0,Q,24001,0,1, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,4 , C,A,7,0,Q,24001,0,6, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,4 , C,A,7,0,Q,24002,0,5, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,4 , C,A,4,0,Q,19002,0,1, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,4 , C,A,3,0,Q,18003,0,1, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,4 , C,A,4,0,Q,19003,0,1, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,4 , C,A,5,0,Q,20001,0,1, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,4 , C,A,6,0,Q,21002,0,1, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,4 , C,A,4,0,Q,19001,0,1, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,4 , C,A,3,0,Q,18004,0,1, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,4 , C,A,6,0,Q,21001,0,1, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,4 , C,A,7,0,Q,24001,0,5, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,4 , C,A,2,0,Q,18002,0,1, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,4 , C,A,7,0,Q,24002,0,6, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,4 , C,A,1,0,Q,16002,0,1, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,4 , C,A,5,0,Q,20002,0,1, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,4 , C,A,7,0,Q,24002,0,1, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,11 , C,A,1,0,O,16004,0,2, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,11 , C,A,1,0,O,15001,0,1, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,11 , C,A,1,0,O,19002,0,2, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,11 , C,A,1,0,O,19002,0,1, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,11 , C,A,1,0,O,16004,0,1, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,11 , C,A,1,0,O,16001,0,1, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,11 , C,A,1,0,O,16006,0,2, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,11 , C,A,1,0,O,16002,0,2, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,11 , C,A,1,0,O,19001,0,1, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,11 , C,A,1,0,O,16006,0,1, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,11 , C,A,1,0,O,16002,0,1, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,11 , C,A,1,0,O,19001,0,2, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,11 , C,A,1,0,O,16003,0,1, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,11 , C,A,1,0,O,16005,0,1, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,11 , C,A,1,0,O,16005,0,2, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,11 , C,A,1,0,O,15001,0,2, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,15 , C,A,1,0,O,20001,0,2, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,15 , C,A,1,0,O,20002,0,1, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,15 , C,A,1,0,O,20001,0,1, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,15 , C,A,1,0,O,20002,0,2, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,20 , C,A,2,0,Q,17004,0,1, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,20 , C,A,2,0,Q,17005,0,1, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,20 , C,A,1,0,Q,17003,0,1, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,20 , C,A,10,0,Q,19014,0,1, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,20 , C,A,16,0,Q,19018,0,1, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,20 , C,A,18,0,Q,20003,0,1, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,20 , C,A,9,0,Q,19003,0,1, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,20 , C,A,13,0,O,19001,0,1, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,20 , C,A,4,0,Q,17012,0,1, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,20 , C,A,17,0,Q,20004,0,1, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,20 , C,A,8,0,Q,19002,0,1, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,20 , C,A,8,0,Q,19001,0,1, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,20 , C,A,5,0,Q,17008,0,1, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,20 , C,A,12,0,Q,19008,0,1, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,20 , C,A,6,0,Q,17009,0,1, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,20 , C,A,15,0,Q,19016,0,1, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,20 , C,A,19,0,Q,25001,0,1, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,20 , C,A,1,0,Q,17002,0,1, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,20 , C,A,7,0,Q,19006,0,1, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,20 , C,A,12,0,Q,19009,0,1, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,20 , C,A,6,0,Q,17010,0,1, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
2,20 , C,A,15,0,Q,19015,0,1, 	(13-MAY-2025 10:47:50)	 (Not Inserted)
