

<<START>>,<<FMS_COUNTERPARTY_MST>>,,, 	(14-APR-2025 12:17:26)
6,SBI TT buy sell ,09/10/2007 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,10/10/2007 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,10/10/2007 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,10/10/2007 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,11/10/2007 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,11/10/2007 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,11/10/2007 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,12/10/2007 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,12/10/2007 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,12/10/2007 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,15/10/2007 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,15/10/2007 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,15/10/2007 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,16/10/2007 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,16/10/2007 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,16/10/2007 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,17/10/2007 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,17/10/2007 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,17/10/2007 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,18/10/2007 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,18/10/2007 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,18/10/2007 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,19/10/2007 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,19/10/2007 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,19/10/2007 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,22/10/2007 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,22/10/2007 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,22/10/2007 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,23/10/2007 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,23/10/2007 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,23/10/2007 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,24/10/2007 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,24/10/2007 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,24/10/2007 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,25/10/2007 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,25/10/2007 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,25/10/2007 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,26/10/2007 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,26/10/2007 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,26/10/2007 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,29/10/2007 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,29/10/2007 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,29/10/2007 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,30/10/2007 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,30/10/2007 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,30/10/2007 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,31/10/2007 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,31/10/2007 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,31/10/2007 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,01/11/2007 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,01/11/2007 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,01/11/2007 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,02/11/2007 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,02/11/2007 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,02/11/2007 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,05/11/2007 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,05/11/2007 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,05/11/2007 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,06/11/2007 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,06/11/2007 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,06/11/2007 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,07/11/2007 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,07/11/2007 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,07/11/2007 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,08/11/2007 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,08/11/2007 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,08/11/2007 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,12/11/2007 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,12/11/2007 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,12/11/2007 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,13/11/2007 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,13/11/2007 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,13/11/2007 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,14/11/2007 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,14/11/2007 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,14/11/2007 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,15/11/2007 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,15/11/2007 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,15/11/2007 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,16/11/2007 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,16/11/2007 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,16/11/2007 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,19/11/2007 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,19/11/2007 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,19/11/2007 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,20/11/2007 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,20/11/2007 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,20/11/2007 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,21/11/2007 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,21/11/2007 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,21/11/2007 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,22/11/2007 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,22/11/2007 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,22/11/2007 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,23/11/2007 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,23/11/2007 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,23/11/2007 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,26/11/2007 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,26/11/2007 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,26/11/2007 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,27/11/2007 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,27/11/2007 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,27/11/2007 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,28/11/2007 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,28/11/2007 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,28/11/2007 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,29/11/2007 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,29/11/2007 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,29/11/2007 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,30/11/2007 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,30/11/2007 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,30/11/2007 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,03/12/2007 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,03/12/2007 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,03/12/2007 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,04/12/2007 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,04/12/2007 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,04/12/2007 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,05/12/2007 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,05/12/2007 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,05/12/2007 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,06/12/2007 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,06/12/2007 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,06/12/2007 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,07/12/2007 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,07/12/2007 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,07/12/2007 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,10/12/2007 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,10/12/2007 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,10/12/2007 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,11/12/2007 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,11/12/2007 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,11/12/2007 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,12/12/2007 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,12/12/2007 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,12/12/2007 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,13/12/2007 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,13/12/2007 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,13/12/2007 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,14/12/2007 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,14/12/2007 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,14/12/2007 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,17/12/2007 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,17/12/2007 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,17/12/2007 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,18/12/2007 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,18/12/2007 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,18/12/2007 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,19/12/2007 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,19/12/2007 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,19/12/2007 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,20/12/2007 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,20/12/2007 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,20/12/2007 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,24/12/2007 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,24/12/2007 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,24/12/2007 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,26/12/2007 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,26/12/2007 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,26/12/2007 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,27/12/2007 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,27/12/2007 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,27/12/2007 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,28/12/2007 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,28/12/2007 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,28/12/2007 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,31/12/2007 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,31/12/2007 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,31/12/2007 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,01/01/2008 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,01/01/2008 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,01/01/2008 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,02/01/2008 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,02/01/2008 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,02/01/2008 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,03/01/2008 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,03/01/2008 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,03/01/2008 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,04/01/2008 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,04/01/2008 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,04/01/2008 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,07/01/2008 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,07/01/2008 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,07/01/2008 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,08/01/2008 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,08/01/2008 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,08/01/2008 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,09/01/2008 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,09/01/2008 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,09/01/2008 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,10/01/2008 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,10/01/2008 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,10/01/2008 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,11/01/2008 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,11/01/2008 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,11/01/2008 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,15/01/2008 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,15/01/2008 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,15/01/2008 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,16/01/2008 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,16/01/2008 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,16/01/2008 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,17/01/2008 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,17/01/2008 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,17/01/2008 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,18/01/2008 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,18/01/2008 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,18/01/2008 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,21/01/2008 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,21/01/2008 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,21/01/2008 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,22/01/2008 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,22/01/2008 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,22/01/2008 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,23/01/2008 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,23/01/2008 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,23/01/2008 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,24/01/2008 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,24/01/2008 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,24/01/2008 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,28/01/2008 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,28/01/2008 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,28/01/2008 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,29/01/2008 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,29/01/2008 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,29/01/2008 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,30/01/2008 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,30/01/2008 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,30/01/2008 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,31/01/2008 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,31/01/2008 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,31/01/2008 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,01/02/2008 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,01/02/2008 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,01/02/2008 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,04/02/2008 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,04/02/2008 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,04/02/2008 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,05/02/2008 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,05/02/2008 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,05/02/2008 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,06/02/2008 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,06/02/2008 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,06/02/2008 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,07/02/2008 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,07/02/2008 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,07/02/2008 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,08/02/2008 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,08/02/2008 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,08/02/2008 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,11/02/2008 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,11/02/2008 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,11/02/2008 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,12/02/2008 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,12/02/2008 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,12/02/2008 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,13/02/2008 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,13/02/2008 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,13/02/2008 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,14/02/2008 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,14/02/2008 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,14/02/2008 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,15/02/2008 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,15/02/2008 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,15/02/2008 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,18/02/2008 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,18/02/2008 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,18/02/2008 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,19/02/2008 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,19/02/2008 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,19/02/2008 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,20/02/2008 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,20/02/2008 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,20/02/2008 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,21/02/2008 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,21/02/2008 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,21/02/2008 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,22/02/2008 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,22/02/2008 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,22/02/2008 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,25/02/2008 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,25/02/2008 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,25/02/2008 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,26/02/2008 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,26/02/2008 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,26/02/2008 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,27/02/2008 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,27/02/2008 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,27/02/2008 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,28/02/2008 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,28/02/2008 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,28/02/2008 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,29/02/2008 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,29/02/2008 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,29/02/2008 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,03/03/2008 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,03/03/2008 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,03/03/2008 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,04/03/2008 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,04/03/2008 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,04/03/2008 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,05/03/2008 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,05/03/2008 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,05/03/2008 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,07/03/2008 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,07/03/2008 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,07/03/2008 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,10/03/2008 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,10/03/2008 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,10/03/2008 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,11/03/2008 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,11/03/2008 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,11/03/2008 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,12/03/2008 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,12/03/2008 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,12/03/2008 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,13/03/2008 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,13/03/2008 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,13/03/2008 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,14/03/2008 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,14/03/2008 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,14/03/2008 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,17/03/2008 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,17/03/2008 00:00:00, 	(14-APR-2025 12:17:37)
6,SBI TT buy sell ,17/03/2008 00:00:00, 	(14-APR-2025 12:17:37)
2,SBI TT Selling,18/03/2008 00:00:00, 	(14-APR-2025 12:17:37)
3,SBI TT Buying,18/03/2008 00:00:00, 	(14-APR-2025 12:17:37)
